epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
546,11534.5,0.93617,0.72156,1.26565,0.90125,0.87059,0.9425,0.69649,1.06201,0.5943,1.32342,0.00730225,0.00730225,0.00730225
547,11555.6,0.91919,0.70253,1.25162,0.89269,0.87337,0.94345,0.69686,1.06103,0.60703,1.33286,0.0072973,0.0072973,0.0072973
548,11576.7,0.92549,0.72255,1.25783,0.92481,0.84883,0.93935,0.69232,1.05776,0.62107,1.33602,0.00729235,0.00729235,0.00729235
549,11598.2,0.95372,0.74856,1.28327,0.88883,0.87607,0.93467,0.68299,1.06332,0.61944,1.34828,0.0072874,0.0072874,0.0072874
550,11619.4,0.96956,0.78431,1.28331,0.87653,0.87916,0.92754,0.67158,1.06525,0.6221,1.34795,0.00728245,0.00728245,0.00728245
551,11641.2,0.94067,0.72939,1.26919,0.90681,0.85512,0.93238,0.6754,1.06715,0.60544,1.34959,0.0072775,0.0072775,0.0072775
552,11662.1,0.95672,0.7305,1.27113,0.88099,0.89046,0.93053,0.67954,1.05651,0.60004,1.33199,0.00727255,0.00727255,0.00727255
553,11683.7,0.91788,0.68784,1.25221,0.89167,0.89422,0.92808,0.68202,1.03782,0.59496,1.31451,0.0072676,0.0072676,0.0072676
554,11704.7,0.93575,0.70247,1.2558,0.90165,0.88121,0.93043,0.68733,1.03739,0.58863,1.31519,0.00726265,0.00726265,0.00726265
555,11726.2,0.91976,0.71455,1.26229,0.90461,0.87545,0.92842,0.68033,1.05026,0.59205,1.31975,0.0072577,0.0072577,0.0072577
556,11747.5,0.97254,0.78295,1.3025,0.89576,0.90352,0.92872,0.68347,1.05085,0.60449,1.32122,0.00725275,0.00725275,0.00725275
557,11768.9,0.92748,0.71719,1.27295,0.89516,0.90545,0.92705,0.68292,1.05383,0.60489,1.32586,0.0072478,0.0072478,0.0072478
558,11790.3,0.91754,0.72881,1.25583,0.88928,0.91117,0.93103,0.68843,1.04933,0.59606,1.32739,0.00724285,0.00724285,0.00724285
559,11811.4,0.93628,0.71309,1.26636,0.89917,0.90124,0.93102,0.68505,1.05265,0.59433,1.33761,0.0072379,0.0072379,0.0072379
560,11832.9,0.92552,0.71538,1.2533,0.89405,0.89428,0.93488,0.68756,1.06163,0.61248,1.34251,0.00723295,0.00723295,0.00723295
561,11853.6,0.95324,0.73877,1.27749,0.90539,0.87537,0.93428,0.68553,1.07667,0.63359,1.34888,0.007228,0.007228,0.007228
562,11875.3,0.95167,0.73292,1.27887,0.9067,0.87868,0.93091,0.68323,1.07931,0.63632,1.34507,0.00722305,0.00722305,0.00722305
563,11896,0.93458,0.71996,1.26028,0.92992,0.87472,0.93072,0.68444,1.0878,0.62651,1.35376,0.0072181,0.0072181,0.0072181
564,11917.5,0.97732,0.73222,1.29751,0.93793,0.87141,0.93657,0.67751,1.0917,0.6086,1.35876,0.00721315,0.00721315,0.00721315
565,11938.5,0.95188,0.72302,1.28285,0.92606,0.87094,0.93311,0.67738,1.08297,0.59215,1.35322,0.0072082,0.0072082,0.0072082
566,11959.7,0.93753,0.72276,1.2711,0.91707,0.87574,0.93694,0.67994,1.06484,0.57773,1.32775,0.00720325,0.00720325,0.00720325
567,11980.8,0.94084,0.72598,1.26362,0.90126,0.89437,0.9381,0.68206,1.08284,0.58013,1.33996,0.0071983,0.0071983,0.0071983
568,12001.5,0.95186,0.68961,1.27617,0.88966,0.90183,0.94024,0.68123,1.08102,0.56535,1.341,0.00719335,0.00719335,0.00719335
569,12023.1,0.94903,0.75012,1.27821,0.88776,0.89149,0.94275,0.68112,1.09855,0.58276,1.35597,0.0071884,0.0071884,0.0071884
570,12043.6,0.93344,0.70961,1.25144,0.86754,0.90938,0.93259,0.67952,1.07967,0.57481,1.34841,0.00718345,0.00718345,0.00718345
571,12065.4,0.93152,0.70241,1.25519,0.88242,0.88671,0.93131,0.68062,1.08812,0.57798,1.35048,0.0071785,0.0071785,0.0071785
572,12086.4,0.93543,0.71876,1.26404,0.90139,0.87919,0.93408,0.68026,1.08914,0.58489,1.34716,0.00717355,0.00717355,0.00717355
573,12108,0.9367,0.69556,1.26048,0.91408,0.8825,0.93724,0.67421,1.09094,0.58539,1.34823,0.0071686,0.0071686,0.0071686
574,12129.1,0.93563,0.7151,1.27812,0.91787,0.87921,0.93911,0.6743,1.08599,0.58057,1.34541,0.00716365,0.00716365,0.00716365
575,12150.5,0.94869,0.73386,1.27033,0.92423,0.89425,0.94085,0.67988,1.08096,0.57103,1.34296,0.0071587,0.0071587,0.0071587
576,12171.8,0.9188,0.68748,1.2492,0.92847,0.88262,0.93836,0.68563,1.08539,0.5797,1.33871,0.00715375,0.00715375,0.00715375
577,12192.3,0.92444,0.71882,1.26255,0.92401,0.90115,0.93815,0.68432,1.08273,0.5699,1.33542,0.0071488,0.0071488,0.0071488
578,12214.1,0.94767,0.72443,1.28194,0.90904,0.91453,0.94028,0.68448,1.07862,0.57048,1.33529,0.00714385,0.00714385,0.00714385
579,12234.5,0.92491,0.73095,1.25861,0.89803,0.91349,0.93504,0.68267,1.06738,0.58034,1.33594,0.0071389,0.0071389,0.0071389
580,12256.1,0.93197,0.72814,1.25588,0.92051,0.88668,0.92953,0.67829,1.06865,0.59288,1.33924,0.00713395,0.00713395,0.00713395
581,12277,0.93868,0.75829,1.2924,0.90846,0.89919,0.9243,0.67346,1.06797,0.6044,1.34135,0.007129,0.007129,0.007129
582,12298.1,0.94546,0.74005,1.27205,0.91381,0.8954,0.92148,0.67031,1.06184,0.60021,1.33916,0.00712405,0.00712405,0.00712405
583,12319,0.95186,0.71084,1.26713,0.92517,0.88918,0.92107,0.66795,1.06679,0.59474,1.34618,0.0071191,0.0071191,0.0071191
584,12340.3,0.94377,0.72135,1.2702,0.91364,0.90034,0.923,0.66703,1.07741,0.59601,1.34925,0.00711415,0.00711415,0.00711415
585,12361.7,0.9466,0.71222,1.27141,0.90016,0.90014,0.92634,0.67202,1.08217,0.59808,1.35844,0.0071092,0.0071092,0.0071092
586,12383,0.93814,0.73783,1.27169,0.89238,0.89658,0.92682,0.67935,1.07569,0.5868,1.35725,0.00710425,0.00710425,0.00710425
587,12404.3,0.92957,0.73184,1.26136,0.87791,0.90935,0.93231,0.67873,1.07734,0.59598,1.35656,0.0070993,0.0070993,0.0070993
588,12424.9,0.95297,0.75117,1.27373,0.87171,0.90895,0.93531,0.6796,1.07836,0.58502,1.35457,0.00709435,0.00709435,0.00709435
589,12446.5,0.92731,0.73962,1.27167,0.86511,0.91943,0.93874,0.6771,1.07908,0.57639,1.35272,0.0070894,0.0070894,0.0070894
590,12467.3,0.94769,0.73559,1.2707,0.90496,0.90069,0.937,0.6737,1.09602,0.57324,1.37008,0.00708445,0.00708445,0.00708445
591,12489,0.9453,0.72754,1.26588,0.88961,0.91689,0.94042,0.66992,1.12789,0.57631,1.39562,0.0070795,0.0070795,0.0070795
592,12509.7,0.92551,0.681,1.25995,0.92097,0.90263,0.93981,0.66877,1.12671,0.57047,1.38988,0.00707455,0.00707455,0.00707455
593,12530.3,0.94933,0.74759,1.27745,0.90682,0.88875,0.93833,0.67107,1.12387,0.59273,1.39061,0.0070696,0.0070696,0.0070696
594,12551.8,0.92199,0.71669,1.25868,0.88193,0.89143,0.93488,0.66175,1.12385,0.59353,1.39808,0.00706465,0.00706465,0.00706465
595,12572.7,0.94501,0.73105,1.26372,0.8824,0.89944,0.92715,0.66251,1.11372,0.57965,1.39538,0.0070597,0.0070597,0.0070597
596,12594.2,0.96539,0.77125,1.28988,0.88726,0.89515,0.92439,0.66336,1.10256,0.58872,1.38092,0.00705475,0.00705475,0.00705475
597,12614.9,0.93211,0.73381,1.25858,0.89722,0.893,0.92749,0.67004,1.09737,0.59689,1.37898,0.0070498,0.0070498,0.0070498
598,12636.7,0.9173,0.70283,1.24796,0.89031,0.90004,0.9339,0.67055,1.10553,0.59127,1.3938,0.00704485,0.00704485,0.00704485
599,12657.8,0.94682,0.72954,1.25843,0.89688,0.8895,0.93553,0.66778,1.11036,0.59389,1.40344,0.0070399,0.0070399,0.0070399
600,12679,0.93695,0.71657,1.26267,0.88304,0.90608,0.93569,0.67846,1.09916,0.59771,1.38624,0.00703495,0.00703495,0.00703495
601,12700.1,0.90393,0.69169,1.23561,0.90731,0.89514,0.9411,0.67899,1.09578,0.60026,1.37125,0.00703,0.00703,0.00703
602,12721.1,0.92238,0.70204,1.25349,0.90058,0.89807,0.94058,0.68237,1.09748,0.58895,1.37501,0.00702505,0.00702505,0.00702505
603,12742.2,0.93557,0.72689,1.25869,0.9107,0.89314,0.94025,0.68095,1.09819,0.57243,1.37057,0.0070201,0.0070201,0.0070201
604,12763.1,0.92852,0.73327,1.27419,0.90467,0.89542,0.93901,0.68012,1.08522,0.55983,1.36006,0.00701515,0.00701515,0.00701515
605,12785.3,0.93638,0.71099,1.26574,0.90056,0.89228,0.93566,0.67963,1.08218,0.5729,1.35387,0.0070102,0.0070102,0.0070102
606,12806,0.95043,0.7173,1.26849,0.91521,0.88676,0.9278,0.67019,1.08594,0.57973,1.35807,0.00700525,0.00700525,0.00700525
607,12828.3,0.93072,0.756,1.2686,0.91888,0.87594,0.93077,0.66719,1.0849,0.57952,1.35739,0.0070003,0.0070003,0.0070003
608,12849.3,0.89218,0.6647,1.22888,0.89977,0.8966,0.93125,0.67041,1.08637,0.59571,1.3543,0.00699535,0.00699535,0.00699535
609,12870.8,0.92828,0.69186,1.2594,0.89982,0.89058,0.93191,0.67562,1.07694,0.5977,1.3526,0.0069904,0.0069904,0.0069904
610,12891.9,0.92821,0.6999,1.24819,0.91837,0.8765,0.93376,0.6798,1.06293,0.58746,1.34332,0.00698545,0.00698545,0.00698545
611,12913.2,0.92334,0.71083,1.26505,0.92996,0.87527,0.93245,0.68124,1.0534,0.59249,1.33455,0.0069805,0.0069805,0.0069805
612,12934.8,0.89595,0.6909,1.22821,0.93466,0.87548,0.93434,0.68195,1.049,0.58295,1.33247,0.00697555,0.00697555,0.00697555
613,12955.7,0.91256,0.69206,1.24409,0.91942,0.88364,0.93873,0.68568,1.05792,0.57156,1.33559,0.0069706,0.0069706,0.0069706
614,12977.1,0.93784,0.71951,1.25838,0.9276,0.88101,0.93724,0.68487,1.06209,0.5716,1.33469,0.00696565,0.00696565,0.00696565
615,12997.9,0.90273,0.67133,1.24094,0.92119,0.88107,0.93471,0.68318,1.05046,0.56235,1.32468,0.0069607,0.0069607,0.0069607
616,13019.4,0.90331,0.69897,1.2425,0.89603,0.91227,0.93611,0.6864,1.05171,0.5602,1.32643,0.00695575,0.00695575,0.00695575
617,13040.4,0.92092,0.72988,1.26352,0.89535,0.91316,0.94123,0.68639,1.05819,0.55572,1.3322,0.0069508,0.0069508,0.0069508
618,13061.6,0.92155,0.68809,1.25521,0.91831,0.89353,0.93991,0.68365,1.07148,0.56651,1.35021,0.00694585,0.00694585,0.00694585
619,13082.9,0.91068,0.69577,1.24972,0.90216,0.91426,0.94383,0.69001,1.06914,0.57863,1.35754,0.0069409,0.0069409,0.0069409
620,13103.9,0.93741,0.71178,1.2708,0.90182,0.91223,0.94561,0.68517,1.07437,0.58451,1.36602,0.00693595,0.00693595,0.00693595
621,13125.6,0.93995,0.71769,1.2708,0.89344,0.91962,0.94409,0.68418,1.08181,0.58742,1.37142,0.006931,0.006931,0.006931
622,13146.2,0.92236,0.71962,1.26468,0.89013,0.91609,0.94358,0.68312,1.08172,0.58481,1.36484,0.00692605,0.00692605,0.00692605
623,13168.3,0.92933,0.73211,1.26686,0.88706,0.9112,0.94236,0.68801,1.07152,0.57257,1.34803,0.0069211,0.0069211,0.0069211
624,13189.1,0.93573,0.71847,1.26672,0.882,0.91843,0.94094,0.69324,1.06426,0.57506,1.3454,0.00691615,0.00691615,0.00691615
625,13210.8,0.93251,0.74718,1.26165,0.88026,0.90605,0.94114,0.68905,1.05141,0.5725,1.33574,0.0069112,0.0069112,0.0069112
626,13231.9,0.92105,0.71553,1.24266,0.87484,0.92074,0.94251,0.69194,1.0471,0.56787,1.33194,0.00690625,0.00690625,0.00690625
627,13253.4,0.91359,0.7147,1.25077,0.87199,0.91836,0.9401,0.68854,1.05272,0.56816,1.33556,0.0069013,0.0069013,0.0069013
628,13275,0.91619,0.73209,1.26705,0.88776,0.91692,0.93577,0.68032,1.05647,0.57811,1.33279,0.00689635,0.00689635,0.00689635
629,13296,0.91195,0.69981,1.25299,0.89248,0.90104,0.93437,0.67808,1.06999,0.5895,1.34558,0.0068914,0.0068914,0.0068914
630,13317.6,0.91769,0.73694,1.2468,0.89794,0.8979,0.93551,0.67997,1.06608,0.58864,1.35397,0.00688645,0.00688645,0.00688645
631,13338.4,0.92119,0.70434,1.25342,0.90353,0.88946,0.93207,0.68185,1.06591,0.58314,1.35596,0.0068815,0.0068815,0.0068815
632,13360.5,0.91009,0.69378,1.23957,0.89573,0.89956,0.93073,0.68234,1.06344,0.58145,1.34774,0.00687655,0.00687655,0.00687655
633,13381.3,0.91541,0.70183,1.24377,0.89539,0.89678,0.93331,0.68381,1.05934,0.58509,1.34459,0.0068716,0.0068716,0.0068716
634,13402.8,0.92956,0.71997,1.26058,0.88829,0.90987,0.9353,0.68456,1.05163,0.581,1.33453,0.00686665,0.00686665,0.00686665
635,13423.6,0.90189,0.69044,1.23665,0.88803,0.90393,0.93681,0.6862,1.05114,0.58491,1.33226,0.0068617,0.0068617,0.0068617
636,13445,0.92053,0.69642,1.24224,0.88402,0.9035,0.93449,0.68226,1.0595,0.59276,1.33876,0.00685675,0.00685675,0.00685675
637,13466.7,0.93916,0.73083,1.26866,0.87707,0.90556,0.93305,0.68603,1.04408,0.5904,1.32577,0.0068518,0.0068518,0.0068518
638,13487.6,0.92606,0.68842,1.25249,0.89166,0.89672,0.93329,0.68763,1.03508,0.59453,1.31768,0.00684685,0.00684685,0.00684685
639,13509.4,0.87294,0.64278,1.21563,0.89321,0.88668,0.92565,0.68091,1.03975,0.6004,1.32436,0.0068419,0.0068419,0.0068419
640,13530.6,0.94341,0.71472,1.26201,0.89816,0.87021,0.92261,0.67991,1.04074,0.61373,1.32672,0.00683695,0.00683695,0.00683695
641,13552.4,0.92446,0.72932,1.25404,0.87551,0.89526,0.9231,0.67825,1.04651,0.61146,1.32546,0.006832,0.006832,0.006832
642,13573.4,0.93111,0.73397,1.26744,0.87239,0.90556,0.92432,0.67896,1.051,0.60209,1.32876,0.00682705,0.00682705,0.00682705
643,13594.8,0.92287,0.71376,1.26038,0.86938,0.9066,0.92834,0.67567,1.05633,0.60998,1.33773,0.0068221,0.0068221,0.0068221
644,13616.2,0.94181,0.7366,1.27927,0.88802,0.88406,0.92973,0.6786,1.06437,0.61133,1.34664,0.00681715,0.00681715,0.00681715
645,13637.6,0.9112,0.70393,1.25529,0.89487,0.89526,0.93061,0.67854,1.06207,0.60125,1.34447,0.0068122,0.0068122,0.0068122
646,13659.3,0.90765,0.69944,1.24571,0.90372,0.88288,0.93204,0.67524,1.066,0.60022,1.35096,0.00680725,0.00680725,0.00680725
647,13680,0.898,0.68139,1.24004,0.89578,0.89048,0.93165,0.67389,1.05937,0.60054,1.34729,0.0068023,0.0068023,0.0068023
648,13702.2,0.92612,0.7075,1.26232,0.88783,0.89431,0.92686,0.67767,1.05311,0.59287,1.34154,0.00679735,0.00679735,0.00679735
649,13722.6,0.9068,0.69815,1.23438,0.8791,0.90155,0.93184,0.67932,1.04457,0.59784,1.33592,0.0067924,0.0067924,0.0067924
650,13744.1,0.90644,0.69923,1.25908,0.88674,0.89428,0.93725,0.67961,1.05321,0.60382,1.34265,0.00678745,0.00678745,0.00678745
651,13765.2,0.94908,0.72708,1.26604,0.8996,0.87161,0.93334,0.68013,1.06045,0.61209,1.348,0.0067825,0.0067825,0.0067825
652,13786.5,0.93021,0.7036,1.25088,0.89547,0.8754,0.93297,0.67681,1.0622,0.61742,1.34504,0.00677755,0.00677755,0.00677755
653,13808,0.90656,0.70475,1.24772,0.90581,0.87751,0.9368,0.68252,1.06257,0.61857,1.34151,0.0067726,0.0067726,0.0067726
654,13829,0.90651,0.69659,1.24314,0.89641,0.9018,0.93163,0.6761,1.06695,0.60308,1.34176,0.00676765,0.00676765,0.00676765
655,13850.4,0.90623,0.70477,1.24541,0.88636,0.90031,0.92518,0.67183,1.06955,0.60336,1.33996,0.0067627,0.0067627,0.0067627
656,13871.3,0.93634,0.71603,1.26977,0.89664,0.88825,0.92578,0.67461,1.06761,0.60975,1.33999,0.00675775,0.00675775,0.00675775
657,13893.5,0.91499,0.70618,1.25641,0.88532,0.9084,0.93013,0.67508,1.06503,0.59643,1.34043,0.0067528,0.0067528,0.0067528
658,13914.3,0.91593,0.70969,1.23389,0.89529,0.89951,0.93337,0.6799,1.05492,0.57851,1.33396,0.00674785,0.00674785,0.00674785
659,13935.8,0.90722,0.71589,1.24386,0.88886,0.89804,0.93335,0.67725,1.05997,0.5757,1.33798,0.0067429,0.0067429,0.0067429
660,13956.8,0.91327,0.69826,1.2402,0.89754,0.89804,0.93513,0.67701,1.076,0.58477,1.35061,0.00673795,0.00673795,0.00673795
661,13978.1,0.90473,0.71928,1.24948,0.8758,0.91857,0.93951,0.68276,1.06643,0.58023,1.34234,0.006733,0.006733,0.006733
662,13999.1,0.91708,0.72503,1.25112,0.89365,0.91248,0.93984,0.68566,1.06653,0.58063,1.34024,0.00672805,0.00672805,0.00672805
663,14020.3,0.92358,0.70535,1.25243,0.89286,0.91328,0.94147,0.68452,1.06976,0.57583,1.34573,0.0067231,0.0067231,0.0067231
664,14041.7,0.90361,0.68665,1.24125,0.87398,0.9279,0.93614,0.67968,1.0806,0.58723,1.36179,0.00671815,0.00671815,0.00671815
665,14062.7,0.90264,0.69364,1.24062,0.88225,0.90209,0.93067,0.6776,1.08225,0.59143,1.36512,0.0067132,0.0067132,0.0067132
666,14084.3,0.89285,0.69305,1.23943,0.90262,0.89425,0.92921,0.67624,1.08527,0.59058,1.36831,0.00670825,0.00670825,0.00670825
667,14105.2,0.91699,0.71725,1.25374,0.87081,0.92294,0.93178,0.67759,1.08859,0.58805,1.36993,0.0067033,0.0067033,0.0067033
668,14126.5,0.90671,0.70546,1.24575,0.87487,0.92176,0.93333,0.67907,1.08712,0.58315,1.36638,0.00669835,0.00669835,0.00669835
669,14147.6,0.93056,0.73425,1.26118,0.90632,0.90274,0.93334,0.67453,1.07976,0.57778,1.36022,0.0066934,0.0066934,0.0066934
670,14168.8,0.91611,0.71415,1.25075,0.90155,0.90729,0.93363,0.67095,1.07671,0.57147,1.35729,0.00668845,0.00668845,0.00668845
671,14190.3,0.8965,0.67876,1.24596,0.91506,0.90183,0.93349,0.6711,1.07817,0.57637,1.36462,0.0066835,0.0066835,0.0066835
672,14211.4,0.91217,0.7257,1.24879,0.92871,0.90542,0.93283,0.67244,1.07407,0.58014,1.36375,0.00667855,0.00667855,0.00667855
673,14233.2,0.90655,0.67549,1.23444,0.90209,0.90186,0.9284,0.67138,1.07807,0.59784,1.36574,0.0066736,0.0066736,0.0066736
674,14254,0.9193,0.72655,1.25305,0.90566,0.91459,0.93779,0.67683,1.08034,0.5956,1.35724,0.00666865,0.00666865,0.00666865
675,14275.6,0.90654,0.6948,1.25178,0.88713,0.9165,0.93625,0.67775,1.07814,0.59677,1.35492,0.0066637,0.0066637,0.0066637
676,14296.7,0.90396,0.68923,1.23507,0.89838,0.90935,0.93086,0.67457,1.08266,0.60239,1.36211,0.00665875,0.00665875,0.00665875
677,14318.5,0.94331,0.72641,1.2736,0.91159,0.89616,0.92569,0.66484,1.09636,0.60203,1.37697,0.0066538,0.0066538,0.0066538
678,14339.6,0.91824,0.72355,1.25372,0.90452,0.90183,0.92193,0.66826,1.09677,0.59071,1.377,0.00664885,0.00664885,0.00664885
679,14361,0.92298,0.7052,1.24769,0.89871,0.8929,0.9233,0.66988,1.08812,0.58965,1.36805,0.0066439,0.0066439,0.0066439
680,14382.7,0.90046,0.67058,1.23516,0.8768,0.91005,0.92931,0.66838,1.07556,0.59023,1.35438,0.00663895,0.00663895,0.00663895
681,14403.7,0.90221,0.68713,1.2383,0.87611,0.90556,0.9238,0.67046,1.06869,0.59293,1.34951,0.006634,0.006634,0.006634
682,14425,0.90806,0.68547,1.25018,0.89626,0.89046,0.92435,0.67803,1.0631,0.58415,1.34552,0.00662905,0.00662905,0.00662905
683,14445.5,0.93513,0.68311,1.266,0.89892,0.9031,0.93047,0.68172,1.05419,0.57793,1.33976,0.0066241,0.0066241,0.0066241
684,14467.1,0.93333,0.70537,1.26415,0.90073,0.90935,0.93048,0.68378,1.04725,0.57458,1.33351,0.00661915,0.00661915,0.00661915
685,14488.1,0.93586,0.73094,1.25829,0.88207,0.92071,0.92685,0.68413,1.03599,0.58111,1.32655,0.0066142,0.0066142,0.0066142
686,14509.6,0.90966,0.69989,1.24673,0.88205,0.91835,0.92554,0.68437,1.0321,0.5781,1.32049,0.00660925,0.00660925,0.00660925
687,14530.4,0.91135,0.69704,1.25307,0.87774,0.92118,0.92253,0.68177,1.03533,0.58269,1.32219,0.0066043,0.0066043,0.0066043
688,14551.9,0.88368,0.66466,1.2269,0.87554,0.91899,0.92132,0.68304,1.03913,0.58634,1.3249,0.00659935,0.00659935,0.00659935
689,14573.3,0.91759,0.72276,1.26602,0.87701,0.91267,0.92705,0.68623,1.04165,0.58615,1.3273,0.0065944,0.0065944,0.0065944
690,14594.5,0.90065,0.69071,1.23784,0.90641,0.87707,0.93104,0.68552,1.04865,0.58125,1.33069,0.00658945,0.00658945,0.00658945
691,14616.6,0.90041,0.69492,1.24317,0.89514,0.90213,0.93235,0.68795,1.04669,0.57218,1.32626,0.0065845,0.0065845,0.0065845
692,14637.2,0.89769,0.69301,1.23949,0.90251,0.89474,0.935,0.68919,1.05412,0.56493,1.33554,0.00657955,0.00657955,0.00657955
693,14658.8,0.91759,0.68346,1.24693,0.91067,0.89944,0.93281,0.68558,1.05928,0.57461,1.34101,0.0065746,0.0065746,0.0065746
694,14680,0.90346,0.69582,1.24893,0.91163,0.89147,0.93141,0.68629,1.05517,0.57612,1.33407,0.00656965,0.00656965,0.00656965
695,14701.2,0.89171,0.69103,1.23944,0.91758,0.89044,0.93208,0.68537,1.06221,0.5776,1.3439,0.0065647,0.0065647,0.0065647
696,14722.4,0.89849,0.70077,1.24929,0.92297,0.88674,0.93521,0.68638,1.06545,0.57338,1.34879,0.00655975,0.00655975,0.00655975
697,14743.7,0.91252,0.71759,1.2609,0.92219,0.89319,0.93556,0.68391,1.06638,0.58297,1.34942,0.0065548,0.0065548,0.0065548
698,14765.1,0.91403,0.68489,1.23942,0.90918,0.90848,0.93584,0.68194,1.07293,0.5756,1.352,0.00654985,0.00654985,0.00654985
699,14786,0.91605,0.69093,1.24171,0.89465,0.91786,0.93682,0.68359,1.07598,0.56772,1.35144,0.0065449,0.0065449,0.0065449
700,14807.5,0.88796,0.68955,1.2211,0.88754,0.92001,0.93476,0.68318,1.07774,0.5645,1.35638,0.00653995,0.00653995,0.00653995
701,14828.2,0.89781,0.7015,1.25062,0.87993,0.92955,0.93999,0.68356,1.08478,0.56629,1.36283,0.006535,0.006535,0.006535
702,14850,0.87768,0.67603,1.22338,0.8927,0.92351,0.9403,0.68131,1.08467,0.57835,1.36094,0.00653005,0.00653005,0.00653005
703,14871,0.9094,0.70993,1.24483,0.90062,0.91156,0.93523,0.68526,1.08441,0.57824,1.36184,0.0065251,0.0065251,0.0065251
704,14892.6,0.89905,0.68817,1.25169,0.90394,0.90938,0.93514,0.68334,1.0815,0.57268,1.35866,0.00652015,0.00652015,0.00652015
705,14913.7,0.90197,0.6795,1.2336,0.90856,0.90278,0.93619,0.68363,1.08021,0.56682,1.34946,0.0065152,0.0065152,0.0065152
706,14934.9,0.91591,0.70798,1.24471,0.90533,0.90183,0.93674,0.68433,1.07673,0.56199,1.34542,0.00651025,0.00651025,0.00651025
707,14956.1,0.91907,0.726,1.26571,0.92215,0.89552,0.94263,0.68495,1.07105,0.5522,1.34143,0.0065053,0.0065053,0.0065053
708,14977.1,0.89452,0.69437,1.2291,0.92247,0.90562,0.93796,0.68522,1.07362,0.54916,1.34693,0.00650035,0.00650035,0.00650035
709,14998.9,0.93554,0.72499,1.26144,0.91438,0.9061,0.9371,0.68194,1.08505,0.55288,1.3579,0.0064954,0.0064954,0.0064954
710,15019.8,0.9458,0.72282,1.27443,0.92577,0.89532,0.93913,0.68521,1.07522,0.557,1.34512,0.00649045,0.00649045,0.00649045
711,15042,0.91084,0.69287,1.24788,0.93011,0.89425,0.94518,0.68926,1.07012,0.55232,1.33852,0.0064855,0.0064855,0.0064855
712,15062.8,0.89963,0.69281,1.24856,0.93293,0.89428,0.94511,0.68691,1.06546,0.55931,1.33697,0.00648055,0.00648055,0.00648055
713,15084.3,0.88237,0.69429,1.24046,0.93022,0.89244,0.94545,0.68611,1.05741,0.55799,1.33231,0.0064756,0.0064756,0.0064756
714,15105.3,0.92111,0.71319,1.25564,0.93684,0.89531,0.94428,0.68822,1.05217,0.55531,1.32751,0.00647065,0.00647065,0.00647065
715,15127,0.93268,0.73249,1.26147,0.9367,0.89425,0.9454,0.69108,1.04371,0.55894,1.31997,0.0064657,0.0064657,0.0064657
716,15148.5,0.90039,0.68393,1.2564,0.93072,0.88694,0.94402,0.69391,1.04486,0.55808,1.32481,0.00646075,0.00646075,0.00646075
717,15169.2,0.90329,0.70006,1.23573,0.90928,0.90829,0.94406,0.69177,1.0488,0.55915,1.33248,0.0064558,0.0064558,0.0064558
718,15190.8,0.88747,0.71295,1.25204,0.93929,0.88507,0.94461,0.69233,1.04667,0.55576,1.33088,0.00645085,0.00645085,0.00645085
719,15211.7,0.89598,0.70572,1.24849,0.90304,0.91276,0.94595,0.69342,1.04959,0.56313,1.32995,0.0064459,0.0064459,0.0064459
720,15233.6,0.91497,0.68945,1.24985,0.92069,0.9023,0.94709,0.69493,1.0505,0.55739,1.32547,0.00644095,0.00644095,0.00644095
721,15254.9,0.90998,0.69582,1.25615,0.91881,0.90823,0.94816,0.69654,1.04493,0.54875,1.31792,0.006436,0.006436,0.006436
722,15276.4,0.88301,0.68603,1.22855,0.91711,0.91855,0.95014,0.69594,1.04592,0.54769,1.31735,0.00643105,0.00643105,0.00643105
723,15297.5,0.90546,0.68561,1.25435,0.91431,0.91316,0.95045,0.6939,1.04833,0.54804,1.32097,0.0064261,0.0064261,0.0064261
724,15318.9,0.91384,0.70731,1.24348,0.91376,0.91916,0.95038,0.69588,1.04744,0.54844,1.32478,0.00642115,0.00642115,0.00642115
725,15340.4,0.89958,0.7045,1.23833,0.89367,0.93681,0.94877,0.69284,1.05241,0.54576,1.32982,0.0064162,0.0064162,0.0064162
726,15361.3,0.91392,0.67426,1.24268,0.89646,0.92798,0.95076,0.69969,1.05288,0.55216,1.33124,0.00641125,0.00641125,0.00641125
727,15382.6,0.89877,0.69329,1.24828,0.89943,0.92829,0.9514,0.70057,1.05136,0.54855,1.33127,0.0064063,0.0064063,0.0064063
728,15403.4,0.89888,0.67604,1.24279,0.90361,0.90935,0.94899,0.69893,1.04786,0.54947,1.32545,0.00640135,0.00640135,0.00640135
729,15425,0.90324,0.68047,1.23723,0.9006,0.91242,0.94683,0.69928,1.04634,0.55433,1.32078,0.0063964,0.0063964,0.0063964
730,15445.6,0.92218,0.7213,1.25829,0.89955,0.90988,0.94818,0.70137,1.04512,0.55483,1.32117,0.00639145,0.00639145,0.00639145
731,15467.1,0.89238,0.68745,1.23289,0.89955,0.90938,0.94708,0.6995,1.04392,0.5608,1.31916,0.0063865,0.0063865,0.0063865
