epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
428,9996.95,0.7675,0.56945,1.06255,0.85687,0.90107,0.92713,0.66969,1.05193,0.60349,1.19142,0.00997886,0.00997886,0.00997886
429,10020.2,0.75143,0.54639,1.05379,0.87891,0.88372,0.91628,0.66088,1.0534,0.65502,1.19216,0.00997881,0.00997881,0.00997881
430,10043.7,0.74518,0.57629,1.05302,0.87167,0.86275,0.90458,0.65395,1.04224,0.70942,1.18106,0.00997876,0.00997876,0.00997876
431,10066.8,0.73085,0.52458,1.04929,0.87977,0.89382,0.91156,0.65731,1.03934,0.67493,1.1751,0.00997872,0.00997872,0.00997872
432,10090.3,0.74661,0.56045,1.05715,0.89868,0.90867,0.92615,0.66334,1.04558,0.63265,1.18213,0.00997867,0.00997867,0.00997867
433,10113.6,0.76234,0.55294,1.05561,0.8684,0.91719,0.93575,0.67355,1.04405,0.61052,1.18412,0.00997862,0.00997862,0.00997862
434,10137,0.75421,0.54895,1.06169,0.8542,0.90223,0.93028,0.67626,1.05115,0.61328,1.18178,0.00997857,0.00997857,0.00997857
435,10160.2,0.76384,0.55763,1.05469,0.86515,0.89892,0.92809,0.67636,1.03684,0.60514,1.17308,0.00997852,0.00997852,0.00997852
436,10183.7,0.77074,0.56951,1.06501,0.8578,0.92834,0.92889,0.67277,1.04893,0.60578,1.18186,0.00997847,0.00997847,0.00997847
437,10207.2,0.77469,0.57694,1.06301,0.88566,0.93548,0.93174,0.67619,1.04591,0.61845,1.17917,0.00997842,0.00997842,0.00997842
438,10230.5,0.746,0.57326,1.04434,0.88326,0.92488,0.92711,0.67374,1.03599,0.62758,1.17668,0.00997837,0.00997837,0.00997837
439,10253.9,0.76403,0.58402,1.05519,0.907,0.89631,0.93367,0.66862,1.05744,0.62993,1.1959,0.00997832,0.00997832,0.00997832
440,10277.3,0.7576,0.56433,1.05786,0.87104,0.90943,0.92912,0.66152,1.07544,0.62197,1.21156,0.00997827,0.00997827,0.00997827
441,10300.6,0.75944,0.5612,1.05493,0.87806,0.89979,0.92881,0.66707,1.06329,0.61424,1.20898,0.00997822,0.00997822,0.00997822
442,10323.9,0.77783,0.58079,1.06834,0.86043,0.89569,0.9261,0.6725,1.0543,0.6192,1.20386,0.00997817,0.00997817,0.00997817
443,10347.1,0.79703,0.58835,1.08023,0.85735,0.89431,0.92433,0.67658,1.04294,0.61177,1.19078,0.00997812,0.00997812,0.00997812
444,10370.3,0.74046,0.56421,1.03897,0.90738,0.85911,0.93184,0.67947,1.05361,0.59965,1.18081,0.00997807,0.00997807,0.00997807
445,10393.6,0.73221,0.54971,1.046,0.88121,0.87576,0.93505,0.68048,1.04617,0.58824,1.18798,0.00997802,0.00997802,0.00997802
446,10417.2,0.771,0.56085,1.06416,0.89419,0.88661,0.9366,0.68126,1.03355,0.58873,1.18843,0.00997797,0.00997797,0.00997797
447,10440.7,0.75856,0.57437,1.06869,0.89835,0.89896,0.9291,0.68268,1.03706,0.59115,1.1857,0.00997792,0.00997792,0.00997792
448,10464,0.74732,0.56475,1.04027,0.90986,0.87057,0.92994,0.67192,1.05772,0.60707,1.19468,0.00997787,0.00997787,0.00997787
449,10487.2,0.75505,0.54932,1.05253,0.8948,0.89434,0.93659,0.66832,1.05175,0.60596,1.19336,0.00997782,0.00997782,0.00997782
450,10510.6,0.76335,0.55886,1.06091,0.88858,0.87537,0.93845,0.67736,1.05482,0.60765,1.18722,0.00997777,0.00997777,0.00997777
451,10534.1,0.76711,0.56985,1.06535,0.88294,0.87158,0.93417,0.6852,1.04162,0.61951,1.17593,0.00997773,0.00997773,0.00997773
452,10557.6,0.79446,0.57956,1.07646,0.902,0.87625,0.92723,0.67719,1.04874,0.61943,1.18322,0.00997768,0.00997768,0.00997768
453,10580.8,0.76714,0.56308,1.06527,0.88417,0.89095,0.92429,0.6662,1.06935,0.64021,1.19215,0.00997763,0.00997763,0.00997763
454,10604.4,0.74276,0.55942,1.05115,0.87874,0.90183,0.92512,0.66752,1.08561,0.64832,1.20104,0.00997758,0.00997758,0.00997758
455,10627.8,0.75607,0.56936,1.0585,0.92809,0.85273,0.92521,0.66854,1.05959,0.61999,1.19156,0.00997753,0.00997753,0.00997753
456,10651,0.75441,0.572,1.05402,0.92805,0.84139,0.92826,0.67475,1.05454,0.64677,1.18856,0.00997748,0.00997748,0.00997748
457,10674.1,0.77269,0.56146,1.06784,0.91646,0.85276,0.92236,0.67006,1.04584,0.65556,1.18842,0.00997743,0.00997743,0.00997743
458,10697.7,0.7502,0.56632,1.05314,0.87644,0.90981,0.92321,0.6675,1.05637,0.62875,1.1914,0.00997738,0.00997738,0.00997738
459,10720.9,0.73782,0.56541,1.04152,0.91998,0.86536,0.91855,0.66464,1.04661,0.62543,1.18478,0.00997733,0.00997733,0.00997733
460,10744.3,0.75959,0.58968,1.04531,0.90356,0.90468,0.92887,0.67871,1.02754,0.60243,1.16803,0.00997728,0.00997728,0.00997728
461,10767.6,0.75662,0.55535,1.05758,0.90637,0.91704,0.93169,0.67173,1.05163,0.59011,1.1827,0.00997723,0.00997723,0.00997723
462,10790.7,0.76101,0.58443,1.0579,0.92322,0.89039,0.93665,0.66891,1.06378,0.58502,1.19086,0.00997718,0.00997718,0.00997718
463,10814.1,0.74079,0.5613,1.05358,0.91192,0.89405,0.93546,0.66911,1.06173,0.58919,1.19567,0.00997713,0.00997713,0.00997713
464,10837.5,0.75529,0.55797,1.06079,0.90362,0.91179,0.93752,0.67002,1.05642,0.58284,1.19751,0.00997708,0.00997708,0.00997708
465,10860.7,0.77739,0.59751,1.07744,0.90552,0.90439,0.93983,0.67494,1.06158,0.60036,1.20002,0.00997703,0.00997703,0.00997703
466,10883.8,0.74884,0.55626,1.04501,0.92192,0.88295,0.93772,0.68071,1.05029,0.59646,1.19721,0.00997698,0.00997698,0.00997698
467,10907.3,0.75032,0.54656,1.05303,0.93204,0.85854,0.93234,0.67233,1.067,0.62147,1.19841,0.00997693,0.00997693,0.00997693
468,10930.7,0.75032,0.59343,1.05039,0.8602,0.91961,0.92005,0.66078,1.07264,0.61277,1.20719,0.00997688,0.00997688,0.00997688
469,10953.9,0.76059,0.56995,1.06087,0.88805,0.89583,0.92551,0.65763,1.07112,0.60848,1.21057,0.00997683,0.00997683,0.00997683
470,10977.6,0.75579,0.56857,1.05903,0.87935,0.90375,0.92797,0.6651,1.06624,0.62545,1.20048,0.00997678,0.00997678,0.00997678
471,11000.9,0.77949,0.57589,1.06619,0.8935,0.89055,0.9296,0.66144,1.05969,0.62857,1.19564,0.00997674,0.00997674,0.00997674
472,11024.3,0.77763,0.58296,1.06139,0.87621,0.88606,0.92361,0.65804,1.04971,0.65488,1.18776,0.00997669,0.00997669,0.00997669
473,11047.7,0.75278,0.5849,1.04959,0.8959,0.85649,0.91413,0.6601,1.05312,0.65132,1.18221,0.00997664,0.00997664,0.00997664
474,11070.9,0.75778,0.57131,1.06008,0.8936,0.883,0.91656,0.66853,1.04006,0.62498,1.17451,0.00997659,0.00997659,0.00997659
475,11094.2,0.76557,0.59437,1.05618,0.91873,0.86644,0.92668,0.67563,1.03846,0.61912,1.18729,0.00997654,0.00997654,0.00997654
476,11117.7,0.77563,0.59423,1.07054,0.9015,0.87537,0.92079,0.6644,1.04287,0.64471,1.19773,0.00997649,0.00997649,0.00997649
477,11141.1,0.75946,0.59968,1.06298,0.87834,0.86401,0.91495,0.65636,1.06237,0.67503,1.21411,0.00997644,0.00997644,0.00997644
478,11164.4,0.75174,0.58399,1.04689,0.86015,0.89431,0.91512,0.65945,1.06552,0.67247,1.20956,0.00997639,0.00997639,0.00997639
479,11187.9,0.76655,0.56282,1.05884,0.87584,0.91033,0.92977,0.67054,1.05691,0.64302,1.20088,0.00997634,0.00997634,0.00997634
480,11211.1,0.74457,0.57133,1.04722,0.8862,0.88551,0.9302,0.67637,1.05518,0.63,1.19372,0.00997629,0.00997629,0.00997629
481,11234.3,0.76078,0.57674,1.06003,0.85815,0.88338,0.92914,0.67213,1.05201,0.6566,1.19142,0.00997624,0.00997624,0.00997624
482,11257.6,0.76272,0.5554,1.06356,0.82132,0.9245,0.93505,0.67836,1.06111,0.6451,1.19972,0.00997619,0.00997619,0.00997619
483,11281.3,0.75219,0.56394,1.04363,0.87667,0.88317,0.93959,0.67983,1.06873,0.62854,1.19419,0.00997614,0.00997614,0.00997614
484,11304.4,0.74214,0.5769,1.04442,0.88647,0.90994,0.94581,0.6755,1.07083,0.62209,1.19017,0.00997609,0.00997609,0.00997609
485,11327.7,0.75331,0.57526,1.05498,0.88177,0.89435,0.93266,0.67567,1.06249,0.63416,1.1849,0.00997604,0.00997604,0.00997604
486,11351.1,0.76808,0.56539,1.06447,0.88117,0.89261,0.92834,0.66896,1.07997,0.67552,1.19168,0.00997599,0.00997599,0.00997599
487,11374.5,0.78021,0.57859,1.05904,0.88556,0.8824,0.92667,0.6692,1.08006,0.68248,1.20396,0.00997594,0.00997594,0.00997594
488,11397.9,0.75785,0.55245,1.04898,0.87481,0.89165,0.92828,0.66889,1.06991,0.66919,1.20371,0.00997589,0.00997589,0.00997589
489,11421.4,0.75586,0.55105,1.0567,0.88387,0.89833,0.93211,0.67551,1.07441,0.65291,1.21731,0.00997584,0.00997584,0.00997584
490,11444.8,0.74424,0.57792,1.05164,0.88763,0.88268,0.9284,0.66783,1.0683,0.67577,1.21377,0.00997579,0.00997579,0.00997579
491,11468.4,0.78836,0.57949,1.08154,0.89614,0.84512,0.92396,0.67167,1.05965,0.69888,1.19953,0.00997575,0.00997575,0.00997575
492,11491.9,0.76456,0.55348,1.06182,0.89605,0.87537,0.9292,0.67532,1.05416,0.67462,1.18625,0.0099757,0.0099757,0.0099757
493,11515.3,0.75965,0.5629,1.04866,0.88329,0.87545,0.92967,0.67334,1.05113,0.67084,1.18146,0.00997565,0.00997565,0.00997565
494,11538.7,0.74927,0.55713,1.05656,0.88663,0.88503,0.92921,0.67656,1.0444,0.67105,1.17119,0.0099756,0.0099756,0.0099756
495,11562.5,0.78663,0.56914,1.07098,0.86593,0.90043,0.93191,0.67901,1.04692,0.63974,1.17439,0.00997555,0.00997555,0.00997555
496,11585.8,0.77477,0.60052,1.06883,0.88186,0.87876,0.92998,0.67104,1.04706,0.6446,1.17786,0.0099755,0.0099755,0.0099755
497,11609.3,0.76275,0.57947,1.0596,0.8647,0.89303,0.93568,0.679,1.04678,0.63729,1.17641,0.00997545,0.00997545,0.00997545
498,11632.8,0.76234,0.57781,1.06648,0.86285,0.88765,0.93687,0.67705,1.03458,0.6308,1.16575,0.0099754,0.0099754,0.0099754
499,11656.5,0.78121,0.60467,1.06772,0.92078,0.82375,0.92278,0.67679,1.03084,0.65103,1.16199,0.00997535,0.00997535,0.00997535
500,11679.8,0.78287,0.58159,1.06576,0.89536,0.85117,0.92287,0.68167,1.02778,0.64199,1.16853,0.0099753,0.0099753,0.0099753
501,11703.4,0.75511,0.55599,1.05245,0.89333,0.86028,0.92677,0.68006,1.02435,0.63573,1.17025,0.00997525,0.00997525,0.00997525
502,11727.2,0.74152,0.56351,1.05506,0.90378,0.84822,0.92997,0.67995,1.02797,0.63409,1.1653,0.0099752,0.0099752,0.0099752
503,11750.9,0.74718,0.53603,1.0523,0.88359,0.84515,0.92413,0.68083,1.03788,0.62926,1.17631,0.00997515,0.00997515,0.00997515
504,11774.3,0.76167,0.57457,1.05932,0.87817,0.86326,0.92503,0.67602,1.05183,0.64342,1.19042,0.0099751,0.0099751,0.0099751
505,11797.7,0.74578,0.5585,1.03816,0.91093,0.83,0.9258,0.67143,1.04907,0.65053,1.18963,0.00997505,0.00997505,0.00997505
506,11821,0.76572,0.59437,1.05861,0.87958,0.84143,0.91533,0.65896,1.05505,0.67655,1.19504,0.009975,0.009975,0.009975
507,11844.6,0.73083,0.54137,1.04346,0.84048,0.87913,0.91723,0.66693,1.0604,0.66929,1.19548,0.00997495,0.00997495,0.00997495
508,11868,0.74297,0.54597,1.04724,0.85304,0.86537,0.91126,0.66635,1.06092,0.68234,1.18608,0.0099749,0.0099749,0.0099749
509,11891.6,0.74448,0.54763,1.05059,0.83146,0.90313,0.91831,0.67354,1.0491,0.65487,1.17941,0.00997485,0.00997485,0.00997485
510,11915,0.7407,0.55599,1.04602,0.83007,0.89804,0.92058,0.67985,1.04596,0.64554,1.18546,0.0099748,0.0099748,0.0099748
511,11938.5,0.72779,0.52538,1.02606,0.85449,0.88671,0.92461,0.68436,1.04737,0.63839,1.19168,0.00997476,0.00997476,0.00997476
512,11962.3,0.75547,0.56269,1.05565,0.87645,0.87844,0.93536,0.68427,1.06676,0.62375,1.2058,0.00997471,0.00997471,0.00997471
513,11985.5,0.76529,0.58173,1.04827,0.87842,0.86327,0.93321,0.67733,1.07162,0.6251,1.20241,0.00997466,0.00997466,0.00997466
514,12009,0.75057,0.57849,1.05351,0.82762,0.91319,0.92666,0.67262,1.06567,0.63584,1.2062,0.00997461,0.00997461,0.00997461
515,12032.7,0.75863,0.56583,1.05193,0.86573,0.87919,0.93158,0.68023,1.05204,0.63675,1.19223,0.00997456,0.00997456,0.00997456
516,12056.1,0.77078,0.56639,1.0504,0.87766,0.88295,0.93153,0.67409,1.0576,0.64074,1.18864,0.00997451,0.00997451,0.00997451
517,12079.5,0.74798,0.56657,1.04598,0.87915,0.90177,0.93861,0.67777,1.05134,0.63006,1.18122,0.00997446,0.00997446,0.00997446
518,12103.2,0.76574,0.57903,1.05555,0.86623,0.90411,0.94423,0.68056,1.05703,0.6049,1.18042,0.00997441,0.00997441,0.00997441
519,12126.7,0.76625,0.5698,1.0569,0.87596,0.9018,0.94324,0.68545,1.05428,0.60199,1.18093,0.00997436,0.00997436,0.00997436
520,12150.2,0.74615,0.56836,1.04925,0.88266,0.9018,0.93547,0.67806,1.06432,0.60463,1.18615,0.00997431,0.00997431,0.00997431
521,12174,0.74997,0.54222,1.04116,0.86697,0.90183,0.93422,0.67886,1.06167,0.61648,1.18181,0.00997426,0.00997426,0.00997426
522,12197.7,0.73865,0.5522,1.04242,0.88195,0.88292,0.9325,0.67641,1.05015,0.63189,1.17059,0.00997421,0.00997421,0.00997421
523,12221.2,0.74982,0.53836,1.04702,0.86065,0.89804,0.92943,0.67609,1.05374,0.64382,1.17943,0.00997416,0.00997416,0.00997416
524,12244.6,0.71547,0.54391,1.03288,0.89172,0.88108,0.92747,0.66911,1.0564,0.63227,1.17852,0.00997411,0.00997411,0.00997411
525,12268.2,0.73878,0.52024,1.05,0.86508,0.90611,0.92707,0.67373,1.05016,0.64287,1.1727,0.00997406,0.00997406,0.00997406
526,12291.6,0.72448,0.54285,1.03938,0.86395,0.89045,0.92951,0.67134,1.06134,0.66271,1.17924,0.00997401,0.00997401,0.00997401
527,12315.1,0.75766,0.5765,1.04693,0.86464,0.88419,0.924,0.67013,1.05373,0.66909,1.17914,0.00997396,0.00997396,0.00997396
528,12338.6,0.74979,0.55615,1.0542,0.86574,0.88678,0.931,0.67681,1.04413,0.64926,1.17424,0.00997391,0.00997391,0.00997391
529,12362,0.74497,0.57812,1.05862,0.89097,0.88129,0.92849,0.67048,1.05167,0.64918,1.1808,0.00997386,0.00997386,0.00997386
530,12385.4,0.73947,0.56337,1.05246,0.88622,0.87534,0.93038,0.67085,1.05688,0.63104,1.18736,0.00997381,0.00997381,0.00997381
531,12408.8,0.75615,0.55268,1.05576,0.86015,0.91308,0.93264,0.66949,1.06727,0.63751,1.18935,0.00997377,0.00997377,0.00997377
532,12432.3,0.75636,0.57409,1.05744,0.8697,0.90174,0.932,0.67142,1.07835,0.63283,1.20384,0.00997372,0.00997372,0.00997372
533,12455.7,0.7425,0.55855,1.04805,0.86125,0.91436,0.93299,0.67504,1.0759,0.62272,1.20764,0.00997367,0.00997367,0.00997367
534,12479.2,0.73459,0.55888,1.04845,0.88108,0.89561,0.93448,0.67182,1.07982,0.61968,1.21363,0.00997362,0.00997362,0.00997362
535,12502.6,0.72429,0.54871,1.04826,0.85956,0.91932,0.93098,0.67322,1.07207,0.63186,1.20776,0.00997357,0.00997357,0.00997357
536,12526,0.77126,0.57286,1.07473,0.89318,0.89294,0.92998,0.67984,1.05834,0.63921,1.19564,0.00997352,0.00997352,0.00997352
537,12549.4,0.7711,0.56098,1.06545,0.87746,0.89444,0.92524,0.67614,1.05841,0.64629,1.19332,0.00997347,0.00997347,0.00997347
538,12572.7,0.75347,0.53527,1.05734,0.89731,0.87658,0.93101,0.68014,1.06229,0.63575,1.20147,0.00997342,0.00997342,0.00997342
539,12596.1,0.73403,0.54127,1.04001,0.86225,0.90183,0.92427,0.67834,1.05518,0.64414,1.19165,0.00997337,0.00997337,0.00997337
540,12619.6,0.71172,0.54182,1.04028,0.88737,0.87046,0.92537,0.67568,1.0577,0.63001,1.18296,0.00997332,0.00997332,0.00997332
541,12643,0.74186,0.57226,1.04998,0.86337,0.89425,0.92895,0.67618,1.0515,0.62511,1.17574,0.00997327,0.00997327,0.00997327
542,12666.3,0.75209,0.56199,1.05438,0.87238,0.89514,0.93579,0.67753,1.05845,0.6372,1.17969,0.00997322,0.00997322,0.00997322
543,12689.7,0.76145,0.55009,1.06241,0.84821,0.92053,0.93707,0.67762,1.06852,0.64576,1.18434,0.00997317,0.00997317,0.00997317
544,12713.1,0.7436,0.57173,1.05104,0.89994,0.8683,0.9344,0.67738,1.06031,0.66256,1.17635,0.00997312,0.00997312,0.00997312
545,12736.5,0.75782,0.58248,1.05993,0.86318,0.88623,0.93101,0.67734,1.05314,0.65845,1.17385,0.00997307,0.00997307,0.00997307
546,12760.1,0.7735,0.57934,1.07178,0.88169,0.86666,0.92954,0.67147,1.06011,0.68114,1.18467,0.00997302,0.00997302,0.00997302
547,12783.6,0.7371,0.5557,1.05404,0.89375,0.86208,0.92759,0.67526,1.05677,0.66973,1.19262,0.00997297,0.00997297,0.00997297
548,12807,0.74848,0.58961,1.05605,0.92377,0.84766,0.92709,0.6715,1.06248,0.67453,1.19992,0.00997292,0.00997292,0.00997292
549,12830.5,0.73954,0.55296,1.04495,0.90075,0.86468,0.92633,0.67347,1.06477,0.66113,1.20302,0.00997287,0.00997287,0.00997287
550,12854.2,0.74783,0.55878,1.04829,0.91174,0.85772,0.92934,0.66892,1.07854,0.66413,1.21727,0.00997282,0.00997282,0.00997282
551,12877.4,0.77155,0.5759,1.06851,0.91126,0.87526,0.93375,0.67032,1.06663,0.63937,1.2128,0.00997277,0.00997277,0.00997277
552,12901.1,0.75431,0.56588,1.04951,0.91143,0.88029,0.9337,0.67338,1.06937,0.6373,1.20247,0.00997273,0.00997273,0.00997273
553,12924.7,0.75316,0.56803,1.04727,0.89394,0.89829,0.92849,0.66698,1.06081,0.63326,1.19484,0.00997268,0.00997268,0.00997268
554,12948.2,0.7543,0.55568,1.06035,0.88348,0.89343,0.9289,0.67153,1.05869,0.6406,1.18936,0.00997263,0.00997263,0.00997263
555,12971.6,0.75264,0.56551,1.04835,0.86372,0.90935,0.92773,0.66383,1.0648,0.65316,1.19452,0.00997258,0.00997258,0.00997258
556,12995.3,0.75886,0.55125,1.04937,0.86597,0.88662,0.92233,0.65812,1.0732,0.65252,1.19779,0.00997253,0.00997253,0.00997253
557,13018.8,0.7656,0.57479,1.0605,0.85841,0.89065,0.90803,0.65649,1.06705,0.66973,1.19273,0.00997248,0.00997248,0.00997248
558,13041.9,0.7358,0.55723,1.03939,0.84606,0.8791,0.9051,0.65095,1.06216,0.68736,1.18488,0.00997243,0.00997243,0.00997243
559,13065.1,0.76828,0.57009,1.06121,0.86443,0.8532,0.91128,0.65475,1.06061,0.69488,1.1886,0.00997238,0.00997238,0.00997238
560,13088.6,0.74959,0.54182,1.05382,0.88294,0.83755,0.91359,0.65138,1.0616,0.69152,1.19523,0.00997233,0.00997233,0.00997233
561,13111.7,0.75095,0.55567,1.05351,0.87908,0.88671,0.92848,0.66224,1.05977,0.66789,1.20445,0.00997228,0.00997228,0.00997228
562,13135.1,0.73696,0.53696,1.03957,0.84675,0.92166,0.92936,0.65558,1.0577,0.6538,1.20528,0.00997223,0.00997223,0.00997223
563,13158.7,0.75367,0.56026,1.0414,0.86364,0.88166,0.92039,0.65656,1.06798,0.66469,1.20808,0.00997218,0.00997218,0.00997218
564,13181.9,0.72765,0.54483,1.03661,0.88144,0.88433,0.92167,0.65848,1.05638,0.659,1.19968,0.00997213,0.00997213,0.00997213
565,13205.3,0.72412,0.55885,1.03124,0.88537,0.88418,0.91983,0.65608,1.05357,0.68992,1.20067,0.00997208,0.00997208,0.00997208
566,13228.8,0.74594,0.55452,1.05111,0.88838,0.86002,0.91907,0.65828,1.05957,0.70265,1.211,0.00997203,0.00997203,0.00997203
567,13252.1,0.74665,0.55294,1.05252,0.90864,0.84786,0.92311,0.65906,1.05152,0.69065,1.20659,0.00997198,0.00997198,0.00997198
568,13275.2,0.7477,0.55666,1.05243,0.85777,0.8932,0.92295,0.67078,1.04961,0.68548,1.20833,0.00997193,0.00997193,0.00997193
569,13298.4,0.74722,0.60911,1.05137,0.8542,0.89675,0.92714,0.66904,1.0541,0.66373,1.21088,0.00997188,0.00997188,0.00997188
570,13321.6,0.72162,0.55372,1.04021,0.8885,0.88264,0.93297,0.66762,1.05722,0.65082,1.20688,0.00997183,0.00997183,0.00997183
571,13344.7,0.74171,0.56613,1.04417,0.88131,0.87563,0.92674,0.65963,1.05967,0.63997,1.20272,0.00997179,0.00997179,0.00997179
572,13368.1,0.74005,0.55951,1.05111,0.90469,0.86287,0.92809,0.66295,1.05927,0.63416,1.2003,0.00997174,0.00997174,0.00997174
573,13391.7,0.76624,0.5614,1.06528,0.85375,0.89743,0.92394,0.65847,1.07046,0.6373,1.20713,0.00997169,0.00997169,0.00997169
574,13415,0.7421,0.54219,1.04843,0.88306,0.87168,0.92821,0.66245,1.0735,0.62291,1.21,0.00997164,0.00997164,0.00997164
575,13438.1,0.72984,0.54469,1.04414,0.87092,0.88295,0.92631,0.66094,1.07529,0.62612,1.21044,0.00997159,0.00997159,0.00997159
576,13461.6,0.74033,0.56406,1.0545,0.87943,0.88113,0.92959,0.66276,1.06641,0.61791,1.20453,0.00997154,0.00997154,0.00997154
577,13485,0.74022,0.55916,1.04515,0.88653,0.88899,0.93263,0.66538,1.05687,0.59725,1.19712,0.00997149,0.00997149,0.00997149
578,13508.1,0.75327,0.55336,1.05165,0.88862,0.86638,0.93114,0.67151,1.0482,0.61954,1.19145,0.00997144,0.00997144,0.00997144
579,13531.3,0.74199,0.56807,1.049,0.85915,0.88905,0.93414,0.67612,1.04653,0.61271,1.1918,0.00997139,0.00997139,0.00997139
580,13554.5,0.78227,0.61572,1.07012,0.90788,0.85276,0.93478,0.66884,1.0578,0.60695,1.20255,0.00997134,0.00997134,0.00997134
581,13577.7,0.76439,0.57095,1.065,0.8756,0.90402,0.93248,0.67269,1.05866,0.60322,1.20164,0.00997129,0.00997129,0.00997129
582,13600.8,0.72572,0.54817,1.03205,0.89388,0.88303,0.93222,0.673,1.05131,0.5919,1.19345,0.00997124,0.00997124,0.00997124
583,13624,0.74399,0.5475,1.04466,0.89089,0.90081,0.93407,0.67209,1.05471,0.60062,1.20091,0.00997119,0.00997119,0.00997119
584,13647.3,0.75044,0.56121,1.04805,0.85334,0.92444,0.93381,0.67425,1.05357,0.61152,1.19467,0.00997114,0.00997114,0.00997114
585,13670.3,0.76955,0.56558,1.06003,0.87795,0.91454,0.93729,0.66926,1.06348,0.60212,1.19761,0.00997109,0.00997109,0.00997109
586,13693.6,0.74385,0.55702,1.05037,0.87447,0.92392,0.93582,0.66892,1.06609,0.60883,1.20413,0.00997104,0.00997104,0.00997104
587,13716.6,0.73891,0.55382,1.04683,0.90063,0.90068,0.9324,0.67132,1.05941,0.61644,1.20576,0.00997099,0.00997099,0.00997099
588,13739.7,0.74334,0.54575,1.0482,0.90286,0.89807,0.93176,0.67424,1.05796,0.60316,1.21214,0.00997094,0.00997094,0.00997094
589,13763.3,0.73639,0.56396,1.05151,0.89467,0.88676,0.93125,0.67598,1.04579,0.59058,1.21439,0.00997089,0.00997089,0.00997089
590,13786.5,0.74465,0.59837,1.05533,0.87902,0.90374,0.93585,0.68087,1.05458,0.59828,1.22469,0.00997084,0.00997084,0.00997084
591,13809.8,0.77239,0.59236,1.06523,0.92038,0.86636,0.9371,0.67995,1.05796,0.59148,1.22091,0.0099708,0.0099708,0.0099708
592,13833.3,0.74477,0.56232,1.03832,0.90841,0.89428,0.9389,0.6751,1.06781,0.58842,1.2206,0.00997075,0.00997075,0.00997075
593,13856.6,0.74025,0.54582,1.04638,0.90599,0.89425,0.93831,0.67674,1.06814,0.60389,1.20943,0.0099707,0.0099707,0.0099707
594,13879.6,0.74524,0.54469,1.04612,0.90059,0.89003,0.93667,0.68029,1.05072,0.59722,1.19125,0.00997065,0.00997065,0.00997065
595,13902.8,0.73683,0.53621,1.05194,0.87471,0.90906,0.9352,0.68371,1.05222,0.60308,1.19492,0.0099706,0.0099706,0.0099706
596,13926.1,0.7505,0.57495,1.04656,0.88574,0.90556,0.9346,0.67996,1.05587,0.60681,1.19177,0.00997055,0.00997055,0.00997055
597,13949.3,0.75199,0.56559,1.0501,0.88573,0.88665,0.93053,0.67472,1.0581,0.61439,1.19232,0.0099705,0.0099705,0.0099705
598,13972.4,0.7327,0.54402,1.04022,0.87327,0.8946,0.93191,0.67971,1.0549,0.59793,1.19159,0.00997045,0.00997045,0.00997045
599,13995.7,0.73703,0.5549,1.04362,0.86078,0.91689,0.92898,0.67568,1.06872,0.61888,1.19852,0.0099704,0.0099704,0.0099704
600,14019,0.71168,0.52308,1.03405,0.84264,0.92253,0.92852,0.67092,1.06831,0.62417,1.20157,0.00997035,0.00997035,0.00997035
601,14042.1,0.74169,0.54401,1.04944,0.85619,0.89044,0.92176,0.66354,1.06889,0.64341,1.20085,0.0099703,0.0099703,0.0099703
602,14065.4,0.74489,0.5761,1.04646,0.85167,0.89294,0.91584,0.65903,1.07406,0.67379,1.20186,0.00997025,0.00997025,0.00997025
603,14088.6,0.75948,0.56308,1.04977,0.84516,0.89676,0.90769,0.6592,1.07029,0.67719,1.20181,0.0099702,0.0099702,0.0099702
604,14111.9,0.72518,0.54044,1.04025,0.84339,0.90183,0.91635,0.66502,1.06642,0.65795,1.20112,0.00997015,0.00997015,0.00997015
605,14135.2,0.74345,0.55976,1.04883,0.8968,0.86442,0.91882,0.66624,1.07429,0.65207,1.21465,0.0099701,0.0099701,0.0099701
606,14158.4,0.74634,0.5524,1.05907,0.88015,0.87502,0.9251,0.67031,1.07349,0.65044,1.21146,0.00997005,0.00997005,0.00997005
607,14181.5,0.76313,0.55546,1.06161,0.86689,0.89867,0.92163,0.67134,1.06459,0.64935,1.20225,0.00997,0.00997,0.00997
608,14204.8,0.74237,0.54921,1.04563,0.86717,0.89581,0.91873,0.6694,1.05882,0.66101,1.1953,0.00996995,0.00996995,0.00996995
609,14228,0.74686,0.54262,1.05979,0.88243,0.88676,0.91599,0.66671,1.05903,0.6731,1.1906,0.0099699,0.0099699,0.0099699
610,14251.3,0.73971,0.53455,1.04771,0.89437,0.8603,0.91694,0.67155,1.06274,0.68114,1.19206,0.00996985,0.00996985,0.00996985
611,14274.5,0.72765,0.53269,1.03772,0.84537,0.90897,0.91482,0.66952,1.06236,0.67203,1.18685,0.0099698,0.0099698,0.0099698
612,14297.6,0.75879,0.55846,1.06474,0.84972,0.89895,0.9197,0.67138,1.06337,0.67776,1.18552,0.00996976,0.00996976,0.00996976
