epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,398.347,1.16258,0.97763,1.28125,0.82249,0.84964,0.9031,0.61441,1.10671,0.80742,1.2203,0.00155973,0.00155973,0.00155973
15,425.752,1.13536,0.98951,1.29494,0.84273,0.86788,0.90857,0.6388,1.05435,0.75951,1.21579,0.00155148,0.00155148,0.00155148
16,453.618,1.12569,0.98105,1.2813,0.84528,0.86291,0.90158,0.6147,1.103,0.78576,1.24281,0.00154323,0.00154323,0.00154323
17,480.173,1.15413,0.99517,1.27918,0.86009,0.86188,0.91591,0.64168,1.06515,0.78018,1.20331,0.00153497,0.00153497,0.00153497
18,505.956,1.13569,0.98563,1.29128,0.81396,0.90955,0.92579,0.67244,1.05158,0.75656,1.21028,0.00152672,0.00152672,0.00152672
19,532.138,1.13092,0.98624,1.29502,0.82591,0.94213,0.90072,0.63393,1.04975,0.7278,1.20844,0.00151847,0.00151847,0.00151847
20,557.995,1.16199,1.0033,1.31742,0.83936,0.9094,0.90464,0.6429,1.05319,0.7467,1.22157,0.00151022,0.00151022,0.00151022
21,584.515,1.11728,0.96876,1.2774,0.84561,0.87218,0.93223,0.65594,1.04792,0.74285,1.183,0.00150197,0.00150197,0.00150197
22,611.873,1.12717,0.9722,1.29419,0.83134,0.90559,0.92526,0.65476,1.03893,0.71908,1.19726,0.00149372,0.00149372,0.00149372
23,637.55,1.1226,0.96805,1.28025,0.79865,0.91501,0.92163,0.64741,1.06905,0.7649,1.18016,0.00148546,0.00148546,0.00148546
24,663.511,1.09555,0.97367,1.26452,0.81684,0.93061,0.91607,0.64909,1.03596,0.72841,1.17762,0.00147721,0.00147721,0.00147721
25,689.273,1.08329,0.97567,1.26062,0.85491,0.84546,0.91579,0.64735,1.07637,0.75846,1.22387,0.00146896,0.00146896,0.00146896
26,715.568,1.14551,0.95296,1.29806,0.82679,0.87528,0.91571,0.6354,1.08984,0.73594,1.19727,0.00146071,0.00146071,0.00146071
27,741.889,1.13468,0.96868,1.28965,0.82244,0.90189,0.91834,0.65421,1.03493,0.72836,1.19264,0.00145246,0.00145246,0.00145246
28,768.293,1.12476,0.95825,1.28745,0.83669,0.91478,0.93045,0.65765,1.06265,0.72986,1.18387,0.00144421,0.00144421,0.00144421
29,795.528,1.11795,0.95449,1.27517,0.83255,0.89169,0.90196,0.64364,1.04187,0.74079,1.16703,0.00143595,0.00143595,0.00143595
30,822.575,1.10918,0.95484,1.27021,0.84468,0.92761,0.92857,0.67517,1.02996,0.71535,1.18397,0.0014277,0.0014277,0.0014277
31,848.6,1.08561,0.91947,1.26417,0.87509,0.87534,0.93447,0.67914,1.02049,0.69387,1.17163,0.00141945,0.00141945,0.00141945
32,874.535,1.11288,0.92029,1.2795,0.86157,0.89431,0.9261,0.67578,1.01222,0.715,1.18554,0.0014112,0.0014112,0.0014112
33,900.725,1.12243,0.93276,1.28752,0.83185,0.90275,0.89976,0.64098,1.04527,0.74317,1.18864,0.00140295,0.00140295,0.00140295
34,926.309,1.08884,0.91667,1.25732,0.85622,0.87021,0.92772,0.66,1.02995,0.68766,1.20023,0.0013947,0.0013947,0.0013947
35,952.884,1.08539,0.95029,1.26185,0.86224,0.89138,0.91983,0.67148,1.0211,0.71336,1.16801,0.00138644,0.00138644,0.00138644
36,979.714,1.07929,0.89143,1.24521,0.84211,0.90725,0.92521,0.66066,1.0466,0.69783,1.1811,0.00137819,0.00137819,0.00137819
37,1006.15,1.10272,0.92716,1.26141,0.8452,0.86305,0.92266,0.64959,1.0477,0.73321,1.19029,0.00136994,0.00136994,0.00136994
38,1033.92,1.08036,0.90984,1.26043,0.85085,0.89431,0.93104,0.66197,1.02018,0.67466,1.16911,0.00136169,0.00136169,0.00136169
39,1061.82,1.10132,0.92848,1.26815,0.82123,0.9423,0.91795,0.65038,1.03886,0.70178,1.16948,0.00135344,0.00135344,0.00135344
40,1089.27,1.10339,0.93313,1.26616,0.83197,0.86145,0.91586,0.66858,1.01089,0.76126,1.17298,0.00134519,0.00134519,0.00134519
41,1119.26,1.0828,0.92338,1.25507,0.87618,0.89634,0.94929,0.67793,1.0399,0.66532,1.17778,0.00133693,0.00133693,0.00133693
42,1146.69,1.07334,0.926,1.25387,0.81618,0.9248,0.93671,0.66389,1.05646,0.67583,1.19491,0.00132868,0.00132868,0.00132868
43,1174.5,1.09219,0.89824,1.26585,0.83891,0.90444,0.93069,0.66125,1.07599,0.68693,1.22973,0.00132043,0.00132043,0.00132043
44,1200.98,1.10892,0.89957,1.26071,0.83742,0.91704,0.91549,0.64086,1.0509,0.71073,1.18819,0.00131218,0.00131218,0.00131218
45,1227.22,1.07338,0.89939,1.26005,0.82178,0.93213,0.93162,0.6669,1.03019,0.71615,1.18068,0.00130393,0.00130393,0.00130393
46,1254.51,1.03598,0.82904,1.22997,0.80328,0.94341,0.92489,0.66921,1.02414,0.7164,1.18302,0.00129568,0.00129568,0.00129568
47,1281.35,1.08577,0.89201,1.25844,0.83807,0.87687,0.90698,0.64992,1.05065,0.73991,1.20199,0.00128742,0.00128742,0.00128742
48,1307.53,1.1075,0.89073,1.25676,0.8719,0.9018,0.9258,0.67249,1.02455,0.66412,1.18038,0.00127917,0.00127917,0.00127917
49,1333.58,1.0624,0.83671,1.25134,0.8155,0.92573,0.91284,0.66492,1.02442,0.69489,1.17808,0.00127092,0.00127092,0.00127092
50,1359.75,1.0489,0.85405,1.24325,0.85907,0.8967,0.92511,0.66586,1.04685,0.69823,1.18539,0.00126267,0.00126267,0.00126267
51,1385.96,1.04377,0.89057,1.23067,0.83019,0.91874,0.92851,0.67308,0.99961,0.68465,1.17066,0.00125442,0.00125442,0.00125442
52,1412.3,1.0534,0.8792,1.24287,0.82991,0.91167,0.92476,0.66226,1.03358,0.68032,1.18384,0.00124617,0.00124617,0.00124617
53,1438.81,1.07461,0.88604,1.24845,0.85407,0.89827,0.92756,0.6605,1.03204,0.67987,1.18504,0.00123791,0.00123791,0.00123791
54,1465.38,1.07197,0.90108,1.24594,0.85821,0.90575,0.92774,0.6715,1.01736,0.66158,1.17495,0.00122966,0.00122966,0.00122966
55,1492.65,1.07256,0.86402,1.23846,0.8551,0.91709,0.93366,0.68007,1.02651,0.66288,1.19424,0.00122141,0.00122141,0.00122141
56,1519.29,1.05994,0.86005,1.23593,0.88984,0.88009,0.94334,0.68727,1.02767,0.66026,1.18721,0.00121316,0.00121316,0.00121316
57,1545.91,1.05805,0.87007,1.23598,0.85058,0.8981,0.92765,0.67619,1.03625,0.66954,1.18175,0.00120491,0.00120491,0.00120491
58,1573.31,1.03526,0.85044,1.2246,0.83843,0.90946,0.93125,0.67899,1.00106,0.679,1.14783,0.00119666,0.00119666,0.00119666
59,1599.8,1.0548,0.8547,1.23526,0.86342,0.92701,0.93737,0.67595,1.02888,0.6504,1.189,0.0011884,0.0011884,0.0011884
60,1626.39,1.03088,0.83754,1.22174,0.84431,0.92419,0.93358,0.66962,1.04789,0.66366,1.2046,0.00118015,0.00118015,0.00118015
61,1652.47,1.04443,0.87714,1.21909,0.87127,0.90754,0.94195,0.67889,1.0414,0.65304,1.17847,0.0011719,0.0011719,0.0011719
62,1678.26,1.03354,0.85888,1.22124,0.86294,0.88652,0.93923,0.68273,1.0234,0.66008,1.18073,0.00116365,0.00116365,0.00116365
63,1704.19,1.04098,0.83771,1.23708,0.88696,0.84568,0.93368,0.67024,1.04798,0.69679,1.18809,0.0011554,0.0011554,0.0011554
64,1729.87,1.03544,0.86001,1.21546,0.84343,0.89818,0.93802,0.67989,1.01102,0.6541,1.16451,0.00114715,0.00114715,0.00114715
65,1756,1.04227,0.83531,1.22256,0.83832,0.90946,0.93396,0.67292,1.03545,0.65668,1.18674,0.00113889,0.00113889,0.00113889
66,1781.3,0.99096,0.84466,1.20259,0.86808,0.90847,0.92939,0.66334,1.04164,0.66485,1.19833,0.00113064,0.00113064,0.00113064
67,1806.56,1.04101,0.85855,1.22553,0.86573,0.89445,0.93339,0.67791,1.0229,0.661,1.19701,0.00112239,0.00112239,0.00112239
68,1831.62,1.06943,0.9047,1.25947,0.85751,0.85828,0.92351,0.65932,1.04044,0.68596,1.19837,0.00111414,0.00111414,0.00111414
69,1858.06,1.03289,0.86617,1.23791,0.83479,0.8732,0.91823,0.66672,1.06106,0.71562,1.20649,0.00110589,0.00110589,0.00110589
70,1883.68,1.06608,0.82742,1.25891,0.83381,0.90998,0.91711,0.65713,1.06498,0.68981,1.18892,0.00109764,0.00109764,0.00109764
71,1909.55,1.03105,0.84271,1.22928,0.86283,0.92071,0.93279,0.67937,1.02822,0.63179,1.18329,0.00108938,0.00108938,0.00108938
72,1935.41,1.03427,0.81673,1.23295,0.85051,0.93586,0.93307,0.67536,1.04418,0.65058,1.20606,0.00108113,0.00108113,0.00108113
73,1961.96,1.01183,0.80036,1.20562,0.87358,0.89807,0.93099,0.66546,1.05478,0.65903,1.20573,0.00107288,0.00107288,0.00107288
74,1989.85,0.99156,0.77748,1.19594,0.84827,0.9046,0.93533,0.66409,1.03961,0.65712,1.17751,0.00106463,0.00106463,0.00106463
75,2015.93,1.0328,0.82192,1.22861,0.87549,0.86412,0.9262,0.66982,1.0202,0.6739,1.1578,0.00105638,0.00105638,0.00105638
76,2042.33,1.01503,0.81671,1.221,0.82578,0.89429,0.91676,0.66528,1.01283,0.67436,1.15058,0.00104813,0.00104813,0.00104813
77,2068.62,0.99771,0.85054,1.20117,0.86804,0.87097,0.91331,0.66503,1.03726,0.68798,1.16157,0.00103987,0.00103987,0.00103987
78,2099.45,1.0495,0.83654,1.21578,0.84126,0.89813,0.92426,0.66984,1.03888,0.66661,1.16434,0.00103162,0.00103162,0.00103162
79,2129.53,1.05103,0.85307,1.22201,0.85955,0.89555,0.92283,0.6762,1.0102,0.66583,1.16928,0.00102337,0.00102337,0.00102337
80,2155.91,1.01558,0.80656,1.21408,0.82807,0.91299,0.93037,0.67658,1.0209,0.65635,1.15847,0.00101512,0.00101512,0.00101512
81,2187.23,1.03909,0.8178,1.23709,0.85669,0.90317,0.93192,0.67241,1.02859,0.64884,1.18037,0.00100687,0.00100687,0.00100687
82,2220.36,1.00329,0.80795,1.20335,0.8736,0.90715,0.93156,0.68004,1.01996,0.64604,1.16177,0.000998616,0.000998616,0.000998616
83,2249.95,1.02022,0.81945,1.22166,0.8729,0.86788,0.91557,0.65578,1.04134,0.69131,1.1731,0.000990365,0.000990365,0.000990365
84,2283.31,1.01968,0.815,1.20854,0.84187,0.89845,0.92685,0.67096,1.01262,0.68229,1.14567,0.000982113,0.000982113,0.000982113
85,2315.12,0.97572,0.80871,1.19321,0.8661,0.86418,0.91642,0.66913,1.00681,0.67333,1.16137,0.000973861,0.000973861,0.000973861
86,2345.44,1.00944,0.81135,1.21666,0.88761,0.87988,0.93568,0.68681,0.97976,0.66885,1.14928,0.00096561,0.00096561,0.00096561
87,2379.58,1.00274,0.80557,1.20215,0.87167,0.88323,0.93177,0.68471,0.99812,0.65138,1.1335,0.000957358,0.000957358,0.000957358
88,2417.09,0.9923,0.78612,1.19702,0.87003,0.89119,0.93597,0.6856,1.01587,0.67234,1.15658,0.000949106,0.000949106,0.000949106
89,2449.12,0.98323,0.80508,1.19461,0.8451,0.89062,0.93716,0.6863,1.00271,0.67071,1.14469,0.000940855,0.000940855,0.000940855
90,2478.49,0.968,0.79623,1.19428,0.88493,0.86785,0.93179,0.6805,1.00059,0.67309,1.14447,0.000932603,0.000932603,0.000932603
91,2511.81,1.00426,0.83496,1.21228,0.84849,0.89177,0.915,0.66401,0.98776,0.66102,1.15449,0.000924352,0.000924352,0.000924352
92,2542.19,0.99969,0.84064,1.20986,0.88506,0.89903,0.92475,0.68153,0.98813,0.61645,1.14123,0.0009161,0.0009161,0.0009161
93,2567.71,0.98292,0.80595,1.18897,0.85954,0.87633,0.93425,0.6789,0.99537,0.64297,1.15205,0.000907848,0.000907848,0.000907848
94,2594.65,1.0095,0.85503,1.22127,0.85554,0.91698,0.9482,0.69889,0.98627,0.62861,1.15523,0.000899597,0.000899597,0.000899597
95,2620.06,0.9919,0.78609,1.2092,0.88858,0.8737,0.93447,0.69388,0.99751,0.62735,1.1566,0.000891345,0.000891345,0.000891345
96,2644.96,1.00926,0.78882,1.20526,0.88868,0.85537,0.93648,0.68227,1.02331,0.63291,1.14167,0.000883093,0.000883093,0.000883093
97,2670.04,0.9797,0.78286,1.18672,0.89628,0.87164,0.93767,0.67485,1.03491,0.62714,1.1694,0.000874842,0.000874842,0.000874842
98,2697.34,1.00348,0.79942,1.19313,0.87463,0.89425,0.92564,0.66384,1.03887,0.66648,1.16414,0.00086659,0.00086659,0.00086659
99,2722.64,0.93639,0.73443,1.16471,0.87336,0.89048,0.93208,0.69689,1.0142,0.63338,1.14505,0.000858338,0.000858338,0.000858338
100,2748.16,0.97175,0.76252,1.18788,0.88505,0.86406,0.93311,0.69091,0.98574,0.62466,1.14374,0.000850087,0.000850087,0.000850087
101,2773.34,0.95885,0.78342,1.17852,0.86437,0.90183,0.92622,0.67047,1.00842,0.64774,1.167,0.000841835,0.000841835,0.000841835
102,2798.6,0.97915,0.76208,1.18819,0.85914,0.91098,0.9322,0.67978,1.01314,0.63086,1.16838,0.000833583,0.000833583,0.000833583
103,2823.95,0.97173,0.79326,1.19261,0.85767,0.91689,0.92527,0.67431,0.97823,0.63237,1.1386,0.000825332,0.000825332,0.000825332
104,2849.22,0.99748,0.80474,1.20011,0.87169,0.908,0.93585,0.69269,1.00411,0.63062,1.15822,0.00081708,0.00081708,0.00081708
105,2874.48,0.99779,0.8199,1.19831,0.8743,0.886,0.92671,0.66734,1.03621,0.66073,1.17873,0.000808828,0.000808828,0.000808828
106,2900.14,0.98067,0.75881,1.18632,0.86403,0.91003,0.92604,0.67694,1.01425,0.63787,1.15269,0.000800577,0.000800577,0.000800577
107,2925.68,0.94834,0.74541,1.17382,0.90128,0.89813,0.94236,0.68418,0.99317,0.62623,1.14665,0.000792325,0.000792325,0.000792325
108,2950.96,0.98379,0.74793,1.18515,0.906,0.90473,0.93974,0.68379,1.00748,0.63344,1.16008,0.000784073,0.000784073,0.000784073
109,2976.19,1.00174,0.76031,1.19968,0.90056,0.91026,0.9418,0.68147,1.03581,0.62061,1.18148,0.000775822,0.000775822,0.000775822
110,3001.6,0.97313,0.75723,1.17606,0.86805,0.92269,0.93944,0.69134,1.00403,0.6152,1.15749,0.00076757,0.00076757,0.00076757
111,3028.39,0.94694,0.72334,1.18179,0.87105,0.92074,0.92979,0.67298,1.00811,0.6443,1.16679,0.000759318,0.000759318,0.000759318
112,3054.83,0.9702,0.73987,1.185,0.87929,0.90118,0.93503,0.68111,1.00939,0.62804,1.17451,0.000751067,0.000751067,0.000751067
113,3080.25,0.96342,0.73552,1.18137,0.85584,0.89425,0.92456,0.676,1.00449,0.64388,1.17423,0.000742815,0.000742815,0.000742815
114,3105.13,0.96697,0.76111,1.18263,0.86124,0.93962,0.93748,0.68688,0.9887,0.60574,1.16452,0.000734564,0.000734564,0.000734564
115,3131.11,0.96203,0.76181,1.18541,0.84546,0.92826,0.9342,0.687,1.00298,0.6222,1.16288,0.000726312,0.000726312,0.000726312
116,3157.11,0.95601,0.74334,1.18419,0.88994,0.88673,0.93984,0.68678,1.01408,0.62093,1.16553,0.00071806,0.00071806,0.00071806
117,3177.43,0.95303,0.73947,1.17486,0.87706,0.89815,0.94739,0.70046,0.99534,0.62055,1.16896,0.000709809,0.000709809,0.000709809
118,3203.81,0.9311,0.70924,1.16293,0.88887,0.92074,0.94101,0.69007,0.99885,0.60833,1.16504,0.000701557,0.000701557,0.000701557
119,3229.84,0.96189,0.75738,1.17947,0.89643,0.90979,0.94593,0.69106,0.99675,0.594,1.15269,0.000693305,0.000693305,0.000693305
120,3255.23,0.93591,0.75594,1.17559,0.8645,0.91274,0.93385,0.68056,1.00021,0.63626,1.15778,0.000685054,0.000685054,0.000685054
121,3282.55,0.94134,0.75019,1.17124,0.89737,0.89052,0.93054,0.68466,0.99034,0.63374,1.14244,0.000676802,0.000676802,0.000676802
122,3309.84,0.93022,0.68714,1.14884,0.87217,0.90943,0.93416,0.68297,1.00704,0.62319,1.1586,0.00066855,0.00066855,0.00066855
123,3335.26,0.9221,0.71738,1.14946,0.89763,0.89428,0.93511,0.68552,1.00729,0.60991,1.15689,0.000660299,0.000660299,0.000660299
124,3361.16,0.93872,0.72219,1.18052,0.87506,0.88292,0.93176,0.6836,1.00289,0.62203,1.16918,0.000652047,0.000652047,0.000652047
125,3386.63,0.93615,0.74448,1.16966,0.86177,0.92279,0.93444,0.68025,1.01587,0.62818,1.17864,0.000643795,0.000643795,0.000643795
126,3411.87,0.95038,0.73951,1.1827,0.84976,0.92481,0.93224,0.67956,1.00326,0.6243,1.15858,0.000635544,0.000635544,0.000635544
127,3437.81,0.93959,0.72222,1.16997,0.87161,0.89928,0.93424,0.68044,1.01863,0.62839,1.19435,0.000627292,0.000627292,0.000627292
128,3465.16,0.93462,0.70739,1.16176,0.87413,0.91316,0.94141,0.69864,0.99842,0.59992,1.16258,0.00061904,0.00061904,0.00061904
129,3490.4,0.9305,0.70111,1.15808,0.86644,0.91325,0.93558,0.68205,1.02953,0.62855,1.17826,0.000610789,0.000610789,0.000610789
130,3515.79,0.91155,0.72449,1.15044,0.8493,0.9213,0.93535,0.68383,1.0144,0.62982,1.16427,0.000602537,0.000602537,0.000602537
131,3541.28,0.94506,0.71901,1.17216,0.88668,0.88177,0.9312,0.68125,1.01019,0.6357,1.15528,0.000594286,0.000594286,0.000594286
132,3566.77,0.92457,0.71294,1.16667,0.88136,0.91166,0.94083,0.68906,1.00068,0.61925,1.16385,0.000586034,0.000586034,0.000586034
133,3592.46,0.92036,0.72716,1.16607,0.8661,0.90559,0.93565,0.68111,1.01795,0.62976,1.17797,0.000577782,0.000577782,0.000577782
134,3618.11,0.91357,0.69876,1.16357,0.84516,0.92463,0.92954,0.67956,0.9971,0.62679,1.17797,0.000569531,0.000569531,0.000569531
135,3643.22,0.90538,0.70437,1.15504,0.88451,0.88292,0.93033,0.6822,1.00533,0.62848,1.18673,0.000561279,0.000561279,0.000561279
136,3668.87,0.90721,0.71957,1.16787,0.89166,0.90189,0.92476,0.6802,0.98752,0.61411,1.18599,0.000553027,0.000553027,0.000553027
137,3694.55,0.93002,0.69972,1.17846,0.87214,0.90618,0.93732,0.69134,0.99569,0.60863,1.16684,0.000544776,0.000544776,0.000544776
138,3720,0.88451,0.69575,1.14289,0.88742,0.898,0.93639,0.69028,0.99354,0.59928,1.17117,0.000536524,0.000536524,0.000536524
139,3745.8,0.9258,0.71998,1.16001,0.8838,0.89046,0.93685,0.68617,1.01221,0.6184,1.17303,0.000528272,0.000528272,0.000528272
140,3771.64,0.87856,0.68337,1.13618,0.84242,0.92808,0.9337,0.68026,1.01225,0.62216,1.17528,0.000520021,0.000520021,0.000520021
141,3797.24,0.91846,0.69915,1.15544,0.86129,0.91328,0.93269,0.67499,1.00707,0.61774,1.17978,0.000511769,0.000511769,0.000511769
142,3822.88,0.89303,0.70262,1.15129,0.89497,0.8945,0.93833,0.68799,1.01022,0.60409,1.18005,0.000503517,0.000503517,0.000503517
143,3849.42,0.91898,0.72708,1.16431,0.86708,0.91938,0.93374,0.69457,0.9853,0.59185,1.15616,0.000495266,0.000495266,0.000495266
144,3876.2,0.92399,0.71739,1.16298,0.87148,0.93205,0.94343,0.69831,0.98052,0.58769,1.15644,0.000487014,0.000487014,0.000487014
145,3901.71,0.90946,0.7025,1.14935,0.89188,0.90194,0.93956,0.68986,1.00223,0.59425,1.1655,0.000478762,0.000478762,0.000478762
146,3927.01,0.88008,0.67363,1.14305,0.86543,0.92651,0.9352,0.69669,1.00411,0.61287,1.16947,0.000470511,0.000470511,0.000470511
147,3952.33,0.89002,0.6837,1.14654,0.85179,0.91891,0.93206,0.68681,0.99453,0.62418,1.15384,0.000462259,0.000462259,0.000462259
148,3977.64,0.88818,0.68626,1.14347,0.87156,0.92128,0.9397,0.69354,1.00002,0.60124,1.16344,0.000454007,0.000454007,0.000454007
149,4002.82,0.92149,0.70382,1.17509,0.8563,0.91331,0.93422,0.69534,0.99901,0.61002,1.15375,0.000445756,0.000445756,0.000445756
150,4028.1,0.90542,0.67771,1.15634,0.87361,0.89363,0.92966,0.69083,1.01278,0.64025,1.15562,0.000437504,0.000437504,0.000437504
151,4053.95,0.88431,0.683,1.1389,0.89709,0.88676,0.93467,0.69337,0.99724,0.61185,1.15392,0.000429253,0.000429253,0.000429253
152,4079.26,0.89655,0.69654,1.15126,0.87795,0.88297,0.92192,0.67443,1.00578,0.62337,1.16948,0.000421001,0.000421001,0.000421001
153,4104.59,0.89702,0.68552,1.14411,0.87665,0.88297,0.92566,0.6863,0.99672,0.61924,1.16041,0.000412749,0.000412749,0.000412749
154,4130.17,0.86011,0.66454,1.13162,0.88881,0.8575,0.9237,0.6826,1.00318,0.63302,1.17316,0.000404498,0.000404498,0.000404498
155,4155.76,0.91102,0.69492,1.15372,0.86288,0.89371,0.93262,0.69241,0.98118,0.61438,1.16082,0.000396246,0.000396246,0.000396246
156,4181.63,0.89807,0.70788,1.15493,0.84866,0.92461,0.93129,0.69007,0.98847,0.61437,1.14789,0.000387994,0.000387994,0.000387994
157,4208.05,0.88051,0.69334,1.13963,0.8607,0.89237,0.92807,0.68757,0.98044,0.62691,1.14355,0.000379743,0.000379743,0.000379743
158,4233.39,0.88887,0.68144,1.13705,0.8685,0.90993,0.93249,0.68781,0.98629,0.61533,1.1563,0.000371491,0.000371491,0.000371491
159,4259.27,0.85036,0.62906,1.11838,0.89904,0.88676,0.93408,0.6937,0.9856,0.59225,1.15545,0.000363239,0.000363239,0.000363239
160,4284.73,0.86274,0.67088,1.1275,0.88927,0.87913,0.93297,0.68818,1.00148,0.6228,1.17301,0.000354988,0.000354988,0.000354988
161,4310.04,0.87593,0.67246,1.14214,0.88934,0.89915,0.93734,0.69306,1.00366,0.60205,1.1746,0.000346736,0.000346736,0.000346736
162,4335.41,0.85396,0.6624,1.13592,0.89242,0.89782,0.93793,0.69555,0.97626,0.58951,1.15809,0.000338484,0.000338484,0.000338484
163,4361.71,0.86178,0.64132,1.11603,0.8763,0.92832,0.93748,0.69528,0.98744,0.60035,1.16791,0.000330233,0.000330233,0.000330233
164,4387.01,0.85643,0.64115,1.11815,0.8798,0.89417,0.93598,0.69933,0.98943,0.60453,1.16498,0.000321981,0.000321981,0.000321981
165,4412.57,0.84632,0.65836,1.11725,0.88567,0.907,0.94146,0.69922,0.98277,0.59103,1.1589,0.000313729,0.000313729,0.000313729
166,4438.32,0.85576,0.62253,1.12864,0.87177,0.92077,0.94194,0.70704,0.97729,0.59857,1.14666,0.000305478,0.000305478,0.000305478
167,4463.51,0.85237,0.64198,1.11338,0.85443,0.91513,0.93838,0.70242,0.98957,0.59027,1.14976,0.000297226,0.000297226,0.000297226
168,4489.14,0.88132,0.6925,1.12937,0.88033,0.89425,0.93182,0.69457,0.99623,0.60413,1.16063,0.000288974,0.000288974,0.000288974
169,4514.41,0.88056,0.67507,1.13139,0.87436,0.92176,0.9359,0.70144,0.98066,0.59953,1.16228,0.000280723,0.000280723,0.000280723
170,4539.96,0.86635,0.66813,1.12807,0.87611,0.89041,0.93553,0.69653,0.9875,0.61894,1.1534,0.000272471,0.000272471,0.000272471
171,4565.32,0.85539,0.66327,1.12254,0.87351,0.91322,0.93693,0.70046,0.98275,0.5942,1.15027,0.00026422,0.00026422,0.00026422
172,4590.41,0.85763,0.66647,1.13091,0.87837,0.88355,0.93524,0.69723,0.97494,0.59176,1.13698,0.000255968,0.000255968,0.000255968
173,4615.67,0.85853,0.64853,1.12996,0.8896,0.87194,0.92767,0.68676,0.98291,0.60664,1.14421,0.000247716,0.000247716,0.000247716
174,4641.53,0.86575,0.64868,1.12406,0.8875,0.88542,0.93628,0.69669,0.98466,0.59249,1.15071,0.000239465,0.000239465,0.000239465
175,4667.69,0.82906,0.63368,1.10248,0.86417,0.90679,0.93416,0.69357,0.98731,0.59163,1.15578,0.000231213,0.000231213,0.000231213
176,4692.98,0.84428,0.62464,1.10934,0.89394,0.87757,0.93312,0.68696,1.01179,0.60212,1.16481,0.000222961,0.000222961,0.000222961
177,4718.11,0.85129,0.64494,1.12211,0.90851,0.8666,0.9316,0.68417,1.01124,0.60438,1.1709,0.00021471,0.00021471,0.00021471
178,4744.24,0.85914,0.65384,1.12908,0.8786,0.91028,0.93563,0.69279,0.99179,0.58262,1.16571,0.000206458,0.000206458,0.000206458
179,4769.79,0.83058,0.63965,1.10353,0.90036,0.88199,0.93626,0.68998,1.00214,0.5938,1.16327,0.000198206,0.000198206,0.000198206
180,4795.38,0.84633,0.62996,1.11048,0.90236,0.88356,0.93792,0.69275,1.00083,0.59377,1.15662,0.000189955,0.000189955,0.000189955
181,4820.75,0.83395,0.60948,1.11427,0.86771,0.92347,0.93699,0.69787,0.99794,0.5986,1.15466,0.000181703,0.000181703,0.000181703
182,4846.14,0.84667,0.62971,1.11957,0.86404,0.90441,0.92993,0.69294,1.00341,0.60776,1.15895,0.000173451,0.000173451,0.000173451
183,4871.38,0.81354,0.63989,1.10021,0.88204,0.89813,0.93448,0.69828,0.9986,0.60031,1.15538,0.0001652,0.0001652,0.0001652
184,4896.69,0.8318,0.64226,1.1145,0.89806,0.88042,0.92993,0.69127,0.99214,0.59978,1.14976,0.000156948,0.000156948,0.000156948
