epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,2292.84,0.968,0.79623,1.19428,0.88493,0.86785,0.93179,0.6805,1.00059,0.67309,1.14447,0.000932603,0.000932603,0.000932603
91,2318.12,1.00426,0.83496,1.21228,0.84849,0.89177,0.915,0.66401,0.98776,0.66102,1.15449,0.000924352,0.000924352,0.000924352
92,2343.23,0.99969,0.84064,1.20986,0.88506,0.89903,0.92475,0.68153,0.98813,0.61645,1.14123,0.0009161,0.0009161,0.0009161
93,2368.32,0.98292,0.80595,1.18897,0.85954,0.87633,0.93425,0.6789,0.99537,0.64297,1.15205,0.000907848,0.000907848,0.000907848
94,2393.76,1.0095,0.85503,1.22127,0.85554,0.91698,0.9482,0.69889,0.98627,0.62861,1.15523,0.000899597,0.000899597,0.000899597
95,2419.02,0.9919,0.78609,1.2092,0.88858,0.8737,0.93447,0.69388,0.99751,0.62735,1.1566,0.000891345,0.000891345,0.000891345
96,2444.61,1.00926,0.78882,1.20526,0.88868,0.85537,0.93648,0.68227,1.02331,0.63291,1.14167,0.000883093,0.000883093,0.000883093
97,2469.46,0.9797,0.78286,1.18672,0.89628,0.87164,0.93767,0.67485,1.03491,0.62714,1.1694,0.000874842,0.000874842,0.000874842
98,2494.88,1.00348,0.79942,1.19313,0.87463,0.89425,0.92564,0.66384,1.03887,0.66648,1.16414,0.00086659,0.00086659,0.00086659
99,2520.32,0.93639,0.73443,1.16471,0.87336,0.89048,0.93208,0.69689,1.0142,0.63338,1.14505,0.000858338,0.000858338,0.000858338
100,2545.67,0.97175,0.76252,1.18788,0.88505,0.86406,0.93311,0.69091,0.98574,0.62466,1.14374,0.000850087,0.000850087,0.000850087
101,2572.31,0.95885,0.78342,1.17852,0.86437,0.90183,0.92622,0.67047,1.00842,0.64774,1.167,0.000841835,0.000841835,0.000841835
102,2598.09,0.97915,0.76208,1.18819,0.85914,0.91098,0.9322,0.67978,1.01314,0.63086,1.16838,0.000833583,0.000833583,0.000833583
103,2623.37,0.97173,0.79326,1.19261,0.85767,0.91689,0.92527,0.67431,0.97823,0.63237,1.1386,0.000825332,0.000825332,0.000825332
104,2648.52,0.99748,0.80474,1.20011,0.87169,0.908,0.93585,0.69269,1.00411,0.63062,1.15822,0.00081708,0.00081708,0.00081708
105,2674.56,0.99779,0.8199,1.19831,0.8743,0.886,0.92671,0.66734,1.03621,0.66073,1.17873,0.000808828,0.000808828,0.000808828
106,2700.26,0.98067,0.75881,1.18632,0.86403,0.91003,0.92604,0.67694,1.01425,0.63787,1.15269,0.000800577,0.000800577,0.000800577
107,2726.7,0.94834,0.74541,1.17382,0.90128,0.89813,0.94236,0.68418,0.99317,0.62623,1.14665,0.000792325,0.000792325,0.000792325
108,2752.4,0.98379,0.74793,1.18515,0.906,0.90473,0.93974,0.68379,1.00748,0.63344,1.16008,0.000784073,0.000784073,0.000784073
109,2777.36,1.00174,0.76031,1.19968,0.90056,0.91026,0.9418,0.68147,1.03581,0.62061,1.18148,0.000775822,0.000775822,0.000775822
110,2803.5,0.97313,0.75723,1.17606,0.86805,0.92269,0.93944,0.69134,1.00403,0.6152,1.15749,0.00076757,0.00076757,0.00076757
111,2829,0.94694,0.72334,1.18179,0.87105,0.92074,0.92979,0.67298,1.00811,0.6443,1.16679,0.000759318,0.000759318,0.000759318
112,2856.38,0.9702,0.73987,1.185,0.87929,0.90118,0.93503,0.68111,1.00939,0.62804,1.17451,0.000751067,0.000751067,0.000751067
113,2882.57,0.96342,0.73552,1.18137,0.85584,0.89425,0.92456,0.676,1.00449,0.64388,1.17423,0.000742815,0.000742815,0.000742815
114,2908.71,0.96697,0.76111,1.18263,0.86124,0.93962,0.93748,0.68688,0.9887,0.60574,1.16452,0.000734564,0.000734564,0.000734564
115,2934.23,0.96203,0.76181,1.18541,0.84546,0.92826,0.9342,0.687,1.00298,0.6222,1.16288,0.000726312,0.000726312,0.000726312
116,2959.62,0.95601,0.74334,1.18419,0.88994,0.88673,0.93984,0.68678,1.01408,0.62093,1.16553,0.00071806,0.00071806,0.00071806
117,2984.97,0.95303,0.73947,1.17486,0.87706,0.89815,0.94739,0.70046,0.99534,0.62055,1.16896,0.000709809,0.000709809,0.000709809
118,3010.09,0.9311,0.70924,1.16293,0.88887,0.92074,0.94101,0.69007,0.99885,0.60833,1.16504,0.000701557,0.000701557,0.000701557
119,3036.06,0.96189,0.75738,1.17947,0.89643,0.90979,0.94593,0.69106,0.99675,0.594,1.15269,0.000693305,0.000693305,0.000693305
120,3060.53,0.93591,0.75594,1.17559,0.8645,0.91274,0.93385,0.68056,1.00021,0.63626,1.15778,0.000685054,0.000685054,0.000685054
121,3084.64,0.94134,0.75019,1.17124,0.89737,0.89052,0.93054,0.68466,0.99034,0.63374,1.14244,0.000676802,0.000676802,0.000676802
122,3109.46,0.93022,0.68714,1.14884,0.87217,0.90943,0.93416,0.68297,1.00704,0.62319,1.1586,0.00066855,0.00066855,0.00066855
123,3134.45,0.9221,0.71738,1.14946,0.89763,0.89428,0.93511,0.68552,1.00729,0.60991,1.15689,0.000660299,0.000660299,0.000660299
124,3158.53,0.93872,0.72219,1.18052,0.87506,0.88292,0.93176,0.6836,1.00289,0.62203,1.16918,0.000652047,0.000652047,0.000652047
125,3183.13,0.93615,0.74448,1.16966,0.86177,0.92279,0.93444,0.68025,1.01587,0.62818,1.17864,0.000643795,0.000643795,0.000643795
126,3207.6,0.95038,0.73951,1.1827,0.84976,0.92481,0.93224,0.67956,1.00326,0.6243,1.15858,0.000635544,0.000635544,0.000635544
127,3231.61,0.93959,0.72222,1.16997,0.87161,0.89928,0.93424,0.68044,1.01863,0.62839,1.19435,0.000627292,0.000627292,0.000627292
128,3255.82,0.93462,0.70739,1.16176,0.87413,0.91316,0.94141,0.69864,0.99842,0.59992,1.16258,0.00061904,0.00061904,0.00061904
129,3279.94,0.9305,0.70111,1.15808,0.86644,0.91325,0.93558,0.68205,1.02953,0.62855,1.17826,0.000610789,0.000610789,0.000610789
130,3303.86,0.91155,0.72449,1.15044,0.8493,0.9213,0.93535,0.68383,1.0144,0.62982,1.16427,0.000602537,0.000602537,0.000602537
131,3327.91,0.94506,0.71901,1.17216,0.88668,0.88177,0.9312,0.68125,1.01019,0.6357,1.15528,0.000594286,0.000594286,0.000594286
132,3352.14,0.92457,0.71294,1.16667,0.88136,0.91166,0.94083,0.68906,1.00068,0.61925,1.16385,0.000586034,0.000586034,0.000586034
133,3378.14,0.92036,0.72716,1.16607,0.8661,0.90559,0.93565,0.68111,1.01795,0.62976,1.17797,0.000577782,0.000577782,0.000577782
134,3402.68,0.91357,0.69876,1.16357,0.84516,0.92463,0.92954,0.67956,0.9971,0.62679,1.17797,0.000569531,0.000569531,0.000569531
135,3427.27,0.90538,0.70437,1.15504,0.88451,0.88292,0.93033,0.6822,1.00533,0.62848,1.18673,0.000561279,0.000561279,0.000561279
136,3451.55,0.90721,0.71957,1.16787,0.89166,0.90189,0.92476,0.6802,0.98752,0.61411,1.18599,0.000553027,0.000553027,0.000553027
137,3476.68,0.93002,0.69972,1.17846,0.87214,0.90618,0.93732,0.69134,0.99569,0.60863,1.16684,0.000544776,0.000544776,0.000544776
138,3501.43,0.88451,0.69575,1.14289,0.88742,0.898,0.93639,0.69028,0.99354,0.59928,1.17117,0.000536524,0.000536524,0.000536524
139,3526.08,0.9258,0.71998,1.16001,0.8838,0.89046,0.93685,0.68617,1.01221,0.6184,1.17303,0.000528272,0.000528272,0.000528272
140,3550.75,0.87856,0.68337,1.13618,0.84242,0.92808,0.9337,0.68026,1.01225,0.62216,1.17528,0.000520021,0.000520021,0.000520021
