epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,1752.32,1.02421,0.80709,1.19016,0.86182,0.90146,0.92167,0.66094,1.03658,0.64854,1.16568,0.00999644,0.00999644,0.00999644
74,1775.74,0.99512,0.77348,1.17309,0.86462,0.88397,0.93041,0.66488,1.02982,0.64303,1.16115,0.00999639,0.00999639,0.00999639
75,1799.39,1.03829,0.82051,1.20738,0.90523,0.86509,0.93494,0.66404,1.04069,0.65331,1.15607,0.00999634,0.00999634,0.00999634
76,1822.99,1.02584,0.79836,1.20607,0.92814,0.88899,0.94923,0.68089,1.00321,0.601,1.12666,0.00999629,0.00999629,0.00999629
77,1846.48,1.01764,0.83793,1.19295,0.85192,0.86019,0.93433,0.67731,1.02795,0.65771,1.14957,0.00999624,0.00999624,0.00999624
78,1870.02,1.04113,0.81906,1.18387,0.88719,0.86708,0.93733,0.68682,1.01919,0.66158,1.14069,0.00999619,0.00999619,0.00999619
79,1893.65,1.06065,0.83105,1.19651,0.87807,0.87215,0.9296,0.67154,1.0049,0.64648,1.14795,0.00999614,0.00999614,0.00999614
80,1917.14,1.03419,0.80706,1.19622,0.90554,0.84471,0.92638,0.66728,1.02794,0.6553,1.14946,0.00999609,0.00999609,0.00999609
81,1940.67,1.04218,0.8242,1.20792,0.88939,0.88025,0.93252,0.66301,1.03335,0.6324,1.15962,0.00999604,0.00999604,0.00999604
82,1964.12,1.03044,0.81432,1.19338,0.89685,0.89831,0.93686,0.6713,1.02769,0.63608,1.16885,0.00999599,0.00999599,0.00999599
83,1987.63,1.04309,0.79472,1.20576,0.85017,0.88286,0.91451,0.6509,1.03474,0.67887,1.15302,0.00999594,0.00999594,0.00999594
84,2010.95,1.03426,0.81015,1.19353,0.81048,0.91867,0.91802,0.64645,1.04496,0.67717,1.18013,0.00999589,0.00999589,0.00999589
85,2034.44,0.98544,0.78186,1.18412,0.8149,0.89486,0.91324,0.66101,1.02945,0.6761,1.17511,0.00999584,0.00999584,0.00999584
86,2058.15,1.02288,0.79913,1.2064,0.86165,0.87505,0.9116,0.66052,1.03395,0.67178,1.17824,0.00999579,0.00999579,0.00999579
87,2081.49,1.0313,0.81402,1.20132,0.90476,0.86409,0.91779,0.66575,0.99715,0.65533,1.14657,0.00999574,0.00999574,0.00999574
88,2104.9,1.01226,0.78828,1.19068,0.86537,0.89762,0.91314,0.66383,0.99424,0.6562,1.14281,0.00999569,0.00999569,0.00999569
89,2128.34,1.01028,0.77953,1.1894,0.86619,0.88351,0.92349,0.66069,1.03907,0.70872,1.15108,0.00999564,0.00999564,0.00999564
90,2151.75,0.98387,0.78657,1.18157,0.83548,0.91004,0.92048,0.67328,1.00053,0.65213,1.15702,0.00999559,0.00999559,0.00999559
91,2175.06,1.02872,0.84826,1.21383,0.84102,0.8944,0.88619,0.62562,1.03727,0.69274,1.19286,0.00999554,0.00999554,0.00999554
92,2198.45,1.01281,0.85527,1.20423,0.87733,0.896,0.92414,0.67625,0.99839,0.64527,1.15016,0.0099955,0.0099955,0.0099955
93,2221.69,1.02182,0.81368,1.1948,0.86249,0.88218,0.90885,0.65211,1.02257,0.68237,1.16361,0.00999545,0.00999545,0.00999545
94,2245.15,1.02797,0.85438,1.22844,0.86406,0.88768,0.92387,0.66455,1.02478,0.67401,1.16656,0.0099954,0.0099954,0.0099954
95,2268.46,1.03433,0.79953,1.20882,0.83832,0.89599,0.91557,0.66326,0.98769,0.66909,1.1435,0.00999535,0.00999535,0.00999535
96,2291.95,1.03881,0.80251,1.21114,0.88087,0.86502,0.9231,0.6639,1.02384,0.64837,1.16966,0.0099953,0.0099953,0.0099953
97,2315.17,1.02415,0.80757,1.19876,0.85175,0.9018,0.92362,0.6647,1.02835,0.65207,1.17174,0.00999525,0.00999525,0.00999525
98,2338.66,1.01851,0.76702,1.19683,0.87339,0.88861,0.93658,0.67064,1.02422,0.63809,1.16735,0.0099952,0.0099952,0.0099952
99,2362.24,0.96728,0.76497,1.16863,0.88988,0.89015,0.94715,0.68788,1.02144,0.62302,1.15686,0.00999515,0.00999515,0.00999515
100,2385.58,1.01035,0.77391,1.19361,0.85852,0.88488,0.92921,0.66617,1.03462,0.65227,1.17828,0.0099951,0.0099951,0.0099951
101,2408.92,0.98001,0.7939,1.17357,0.8481,0.91215,0.92388,0.66407,1.04145,0.67556,1.18419,0.00999505,0.00999505,0.00999505
102,2432.56,1.02068,0.78663,1.20026,0.85826,0.91361,0.9252,0.66172,1.03628,0.6628,1.17522,0.009995,0.009995,0.009995
103,2455.97,1.00117,0.8129,1.18996,0.85076,0.90067,0.93833,0.67956,1.00933,0.62651,1.1473,0.00999495,0.00999495,0.00999495
104,2479.63,1.04102,0.82162,1.20303,0.87459,0.86287,0.92985,0.66623,1.02284,0.67845,1.15335,0.0099949,0.0099949,0.0099949
105,2502.91,1.01857,0.81639,1.19266,0.85227,0.89428,0.92163,0.66073,1.03403,0.67516,1.15466,0.00999485,0.00999485,0.00999485
106,2526.22,1.02797,0.80174,1.18978,0.87381,0.84772,0.91828,0.65514,1.01681,0.67804,1.15548,0.0099948,0.0099948,0.0099948
107,2549.39,0.99828,0.78228,1.17377,0.90053,0.88333,0.94483,0.68969,1.00041,0.61968,1.14504,0.00999475,0.00999475,0.00999475
108,2572.74,1.04182,0.76907,1.197,0.88936,0.87907,0.9295,0.66858,1.01215,0.64217,1.15475,0.0099947,0.0099947,0.0099947
109,2596.2,1.05702,0.7924,1.22042,0.90203,0.902,0.94507,0.6805,1.01912,0.61969,1.13949,0.00999465,0.00999465,0.00999465
110,2619.43,1.03181,0.79848,1.19267,0.88255,0.90656,0.936,0.67557,1.00728,0.62644,1.14812,0.0099946,0.0099946,0.0099946
111,2643.03,1.00332,0.78967,1.18894,0.86884,0.92907,0.94543,0.679,1.02886,0.61444,1.1617,0.00999456,0.00999456,0.00999456
112,2666.42,1.0104,0.78148,1.18494,0.88436,0.87933,0.91844,0.6534,1.05664,0.65663,1.191,0.00999451,0.00999451,0.00999451
113,2689.64,1.00802,0.79509,1.18444,0.85062,0.92957,0.93603,0.67408,1.03046,0.62882,1.17709,0.00999446,0.00999446,0.00999446
114,2712.79,1.01244,0.78738,1.18981,0.84694,0.91197,0.9425,0.68201,1.0223,0.62125,1.17101,0.00999441,0.00999441,0.00999441
115,2736.31,1.02511,0.79783,1.20058,0.88656,0.88363,0.94206,0.67172,1.02746,0.63808,1.15495,0.00999436,0.00999436,0.00999436
116,2759.66,1.00409,0.77614,1.18196,0.88101,0.89319,0.93263,0.67602,1.01202,0.63693,1.14123,0.00999431,0.00999431,0.00999431
117,2782.93,1.02017,0.78675,1.18105,0.90042,0.87924,0.94657,0.67536,1.02667,0.60735,1.15071,0.00999426,0.00999426,0.00999426
118,2806.33,1.00567,0.75944,1.17468,0.87314,0.92234,0.94186,0.67275,1.01737,0.59671,1.15373,0.00999421,0.00999421,0.00999421
119,2829.74,1.03615,0.81823,1.20395,0.89802,0.88679,0.9371,0.66507,1.03728,0.62622,1.16525,0.00999416,0.00999416,0.00999416
120,2853.07,1.02922,0.84562,1.20856,0.85884,0.84894,0.92161,0.66195,1.03702,0.6767,1.17625,0.00999411,0.00999411,0.00999411
121,2876.42,1.0341,0.80713,1.19596,0.88606,0.87543,0.92483,0.66556,1.04281,0.64579,1.15767,0.00999406,0.00999406,0.00999406
122,2899.75,0.99548,0.74789,1.15837,0.88772,0.90567,0.9369,0.68106,1.0221,0.62501,1.13939,0.00999401,0.00999401,0.00999401
123,2923.07,1.00168,0.79667,1.17449,0.88656,0.88407,0.92835,0.67964,1.01669,0.63783,1.16351,0.00999396,0.00999396,0.00999396
124,2946.52,1.02982,0.7801,1.20685,0.84896,0.9057,0.93048,0.67952,1.01414,0.62983,1.14825,0.00999391,0.00999391,0.00999391
125,2969.96,1.01826,0.80649,1.18643,0.87526,0.88437,0.92225,0.66393,1.02612,0.64175,1.14932,0.00999386,0.00999386,0.00999386
126,2993.38,1.04506,0.81538,1.21839,0.85759,0.91459,0.92654,0.67123,1.01365,0.63426,1.15955,0.00999381,0.00999381,0.00999381
127,3016.9,1.03866,0.81612,1.20697,0.86589,0.89105,0.92296,0.66311,1.02758,0.64915,1.15308,0.00999376,0.00999376,0.00999376
128,3040.2,1.0206,0.7712,1.19279,0.8942,0.87927,0.92835,0.66305,1.04064,0.63601,1.15048,0.00999371,0.00999371,0.00999371
129,3063.66,1.00862,0.79104,1.1788,0.85808,0.91745,0.93037,0.67917,1.01523,0.62443,1.14602,0.00999366,0.00999366,0.00999366
130,3087.1,0.99682,0.80413,1.17844,0.87785,0.8763,0.92375,0.66422,1.0405,0.65945,1.15306,0.00999361,0.00999361,0.00999361
131,3110.59,1.03673,0.80297,1.20244,0.86568,0.88824,0.9329,0.67108,1.03097,0.64637,1.1542,0.00999356,0.00999356,0.00999356
132,3133.92,1.01718,0.7898,1.19553,0.87447,0.89064,0.91951,0.66144,1.03674,0.65724,1.15656,0.00999352,0.00999352,0.00999352
133,3157.47,1.03009,0.82922,1.21291,0.89208,0.90711,0.9178,0.6576,1.03952,0.65151,1.17606,0.00999347,0.00999347,0.00999347
134,3181.01,1.00569,0.76616,1.20276,0.89037,0.86799,0.92486,0.67046,1.02822,0.66018,1.16954,0.00999342,0.00999342,0.00999342
135,3204.35,0.99716,0.79194,1.18755,0.86282,0.89555,0.91845,0.6622,1.02233,0.65267,1.16726,0.00999337,0.00999337,0.00999337
136,3227.6,1.01271,0.79879,1.21049,0.86411,0.88962,0.91963,0.66665,1.02964,0.64404,1.17454,0.00999332,0.00999332,0.00999332
137,3251.26,1.01133,0.77779,1.20408,0.8657,0.87581,0.90316,0.6489,1.02343,0.66886,1.15316,0.00999327,0.00999327,0.00999327
138,3274.47,0.98405,0.76076,1.17028,0.84342,0.92074,0.91768,0.65691,1.03115,0.64663,1.16719,0.00999322,0.00999322,0.00999322
139,3297.82,1.01767,0.79073,1.19231,0.85088,0.90999,0.92607,0.66414,1.02675,0.65228,1.15864,0.00999317,0.00999317,0.00999317
140,3321.26,0.97422,0.75654,1.17493,0.8491,0.90567,0.92898,0.66523,1.0444,0.65206,1.17243,0.00999312,0.00999312,0.00999312
141,3344.72,1.00633,0.79204,1.19021,0.83618,0.91504,0.92583,0.66735,1.02652,0.6426,1.16598,0.00999307,0.00999307,0.00999307
142,3368.1,1.0022,0.76743,1.19792,0.87053,0.89742,0.92752,0.67282,1.01577,0.65797,1.15761,0.00999302,0.00999302,0.00999302
143,3391.42,1.0268,0.80836,1.21618,0.88567,0.8732,0.93337,0.69227,0.98532,0.63379,1.14892,0.00999297,0.00999297,0.00999297
144,3414.78,1.0118,0.7969,1.19764,0.86707,0.883,0.92463,0.67065,0.9983,0.64181,1.14703,0.00999292,0.00999292,0.00999292
145,3438.25,1.01729,0.7901,1.19171,0.89245,0.85279,0.91668,0.65343,1.03128,0.68162,1.15714,0.00999287,0.00999287,0.00999287
146,3461.54,1.00439,0.76538,1.18638,0.84254,0.91793,0.92491,0.66822,1.01786,0.64091,1.16119,0.00999282,0.00999282,0.00999282
147,3484.82,0.99481,0.76662,1.18863,0.84818,0.90186,0.92614,0.67756,1.0184,0.63604,1.15295,0.00999277,0.00999277,0.00999277
148,3508.73,1.00697,0.77606,1.19519,0.86994,0.90606,0.92704,0.66871,1.01612,0.63491,1.14177,0.00999272,0.00999272,0.00999272
149,3532.09,1.03727,0.79923,1.22487,0.85904,0.90493,0.9302,0.66208,1.07943,0.64097,1.18749,0.00999267,0.00999267,0.00999267
150,3555.8,1.00849,0.7642,1.20107,0.86796,0.89255,0.92212,0.6616,1.05701,0.66113,1.18823,0.00999262,0.00999262,0.00999262
151,3579.29,0.99795,0.77954,1.18454,0.86668,0.9172,0.93582,0.65595,1.03953,0.64454,1.1815,0.00999258,0.00999258,0.00999258
152,3602.58,1.01177,0.7965,1.19083,0.89349,0.89396,0.93666,0.67499,1.03511,0.64939,1.16668,0.00999253,0.00999253,0.00999253
153,3626.1,0.99653,0.78172,1.18194,0.84939,0.90862,0.92417,0.6667,1.02609,0.66438,1.16331,0.00999248,0.00999248,0.00999248
154,3649.56,0.97566,0.76954,1.17021,0.81982,0.92237,0.92153,0.66302,1.03123,0.65971,1.16658,0.00999243,0.00999243,0.00999243
155,3672.71,1.02357,0.7874,1.19523,0.86732,0.87907,0.92405,0.65826,1.04311,0.66156,1.1913,0.00999238,0.00999238,0.00999238
156,3696.18,1.00468,0.79293,1.19656,0.87307,0.89431,0.92934,0.67412,1.01506,0.64539,1.16446,0.00999233,0.00999233,0.00999233
157,3719.63,0.96398,0.77738,1.17195,0.88004,0.88594,0.93787,0.68023,1.02819,0.62579,1.18432,0.00999228,0.00999228,0.00999228
158,3742.96,1.00173,0.76959,1.18746,0.89447,0.9094,0.93199,0.67354,1.02438,0.63566,1.17314,0.00999223,0.00999223,0.00999223
159,3766.18,0.98347,0.7426,1.17176,0.85514,0.91316,0.93277,0.67363,1.04217,0.62542,1.18179,0.00999218,0.00999218,0.00999218
160,3789.69,0.99572,0.76745,1.18202,0.82004,0.88668,0.90362,0.64245,1.05218,0.70783,1.1852,0.00999213,0.00999213,0.00999213
161,3813.14,0.99782,0.78511,1.18867,0.83462,0.87913,0.91189,0.6544,1.04082,0.68352,1.17579,0.00999208,0.00999208,0.00999208
162,3836.49,0.98324,0.77656,1.19283,0.82013,0.94341,0.92555,0.66991,1.02891,0.62263,1.17491,0.00999203,0.00999203,0.00999203
163,3859.94,0.96351,0.76113,1.15808,0.90366,0.84743,0.91469,0.66673,1.0144,0.65006,1.17128,0.00999198,0.00999198,0.00999198
164,3883.22,0.95644,0.74396,1.15413,0.84977,0.87539,0.92051,0.66244,0.99927,0.6765,1.17023,0.00999193,0.00999193,0.00999193
165,3906.68,0.97003,0.76114,1.162,0.87286,0.864,0.93221,0.68476,1.00494,0.63519,1.17159,0.00999188,0.00999188,0.00999188
166,3930.06,0.96762,0.74035,1.18006,0.87748,0.86716,0.92169,0.67878,1.00131,0.64696,1.15391,0.00999183,0.00999183,0.00999183
167,3953.18,0.97468,0.75741,1.16533,0.88101,0.87539,0.91498,0.66256,1.00559,0.63636,1.15411,0.00999178,0.00999178,0.00999178
168,3976.66,1.01233,0.81962,1.18065,0.85723,0.89629,0.93056,0.66338,1.05436,0.63966,1.16352,0.00999173,0.00999173,0.00999173
169,4000.1,1.01104,0.78971,1.19783,0.86907,0.91202,0.93049,0.66569,1.03519,0.65302,1.18096,0.00999168,0.00999168,0.00999168
170,4023.28,1.00335,0.78094,1.19257,0.81981,0.938,0.92469,0.66615,1.01232,0.63747,1.1601,0.00999163,0.00999163,0.00999163
171,4046.56,0.98235,0.78696,1.18059,0.90441,0.81881,0.92295,0.66271,1.02219,0.67523,1.16678,0.00999158,0.00999158,0.00999158
172,4069.96,1.00564,0.79326,1.19864,0.84634,0.90796,0.92289,0.6623,1.02332,0.65878,1.17338,0.00999154,0.00999154,0.00999154
173,4093.62,0.98544,0.74061,1.17812,0.8834,0.88187,0.92289,0.66636,1.01527,0.63702,1.16361,0.00999149,0.00999149,0.00999149
174,4117.08,0.99519,0.75618,1.17879,0.87754,0.89878,0.93534,0.68741,1.00371,0.62555,1.15624,0.00999144,0.00999144,0.00999144
175,4140.59,0.94145,0.75848,1.14727,0.86312,0.90383,0.91914,0.65864,1.02857,0.64678,1.16965,0.00999139,0.00999139,0.00999139
176,4164.1,0.97557,0.74639,1.16621,0.87957,0.87922,0.92226,0.66088,1.0291,0.65373,1.17351,0.00999134,0.00999134,0.00999134
177,4187.52,0.96934,0.76208,1.174,0.88879,0.88303,0.92529,0.66583,1.03472,0.64304,1.17524,0.00999129,0.00999129,0.00999129
178,4210.81,0.98868,0.77838,1.18354,0.88564,0.87379,0.92892,0.66143,1.00113,0.63692,1.15008,0.00999124,0.00999124,0.00999124
179,4234.05,0.97193,0.76692,1.17682,0.83744,0.90194,0.91367,0.65429,1.00707,0.64461,1.16935,0.00999119,0.00999119,0.00999119
180,4257.15,0.99153,0.75752,1.17814,0.88675,0.85281,0.93067,0.68225,1.03062,0.63292,1.17879,0.00999114,0.00999114,0.00999114
181,4280.54,0.97936,0.75774,1.17886,0.8606,0.88971,0.93527,0.67277,1.0447,0.64076,1.18445,0.00999109,0.00999109,0.00999109
182,4304.09,0.99832,0.76392,1.19527,0.86619,0.9018,0.94127,0.67918,1.02128,0.64088,1.17296,0.00999104,0.00999104,0.00999104
183,4327.39,0.95679,0.753,1.17166,0.86365,0.88066,0.91992,0.65468,1.0325,0.67599,1.18398,0.00999099,0.00999099,0.00999099
184,4350.58,0.96809,0.74146,1.17853,0.86672,0.86517,0.92173,0.6571,1.03708,0.67413,1.16588,0.00999094,0.00999094,0.00999094
